o0900998	ILDUM~b	|NAGAR~a&BU~a|	NAGAR~b BU~a	x12A1D.x1270B	𒨝‍𒜋
o0901016	IR₁₁	𒤈=|UŠ~a~v1.KUR~a|	UŠ~a~v1 KUR~a	O.x1296C	O‍𒥬
o0901016	IR₁₁	|UŠ~a.KUR~a|	UŠ~a KUR~a	x12C7C.x1296C	𒱼‍𒥬
o0901071	KAR	|TE.A|	TE A	x12BB9.x12690	𒮹‍𒚐
o0901109	KINGAL	|GAL~a.UKKIN~a|	GAL~a UKKIN~a	x1284E.x12C31	𒡎‍𒰱
o0901109	KINGAL	𒥋=|GAL~a.UKKIN~a~v1|	GAL~a UKKIN~a~v1	x1284E.O	𒡎‍O
o0901111	KIR₁₁	|SAL.SILA₄~c|	SAL SILA₄~c	x12AB5.x12B15	𒪵‍𒬕
o0901268	LAHTAN₂	|ŠITA~a1.MUD₃~a|	ŠITA~a1 MUD₃~a	x12B7B.x129EF	𒭻‍𒧯
o0901416	MURUB₂	|SAL.LAGAR~a|	SAL LAGAR~a	x12AB5.x129A0	𒪵‍𒦠
o0901472	NAMEŠDA	|EŠDA.NAM₂|	EŠDA NAM₂	x127F0.x12A23	𒟰‍𒨣
o0901472	NAMEŠDA	𒨧=|EŠDA+NAM₂|	EŠDA NAM₂	x127F0.x12A23	𒟰‍𒨣
o0901475	NANNA~a	𒨩=|URI₃~a~v1.NA~a|	URI₃~a~v1 NA~a	O.x12A0B	O‍𒨋
o0901475	NANNA~a	󳂞=|URI₃~a.NA~a|	URI₃~a NA~a	x12C5F.x12A0B	𒱟‍𒨋
o0901475	NANNA~a	𒨪=|URI₃~a~v1&NA~a|	URI₃~a~v1 NA~a ~1	O.x12A0B.xE0101	O‍𒨋󠄁
o0901477	NANNA~b	|ŠEŠ~a.NA~a|	ŠEŠ~a NA~a	x12B6D.x12A0B	𒭭‍𒨋
o0901491	NERGAL~v	|GIR₃~c.AB~a|	GIR₃~c AB~a	x1289F.x12698	𒢟‍𒚘
o0901578	NINLIL	|E₂~a.NUN~a|	E₂~a NUN~a	x127CA.x12A74	𒟊‍𒩴
o0901773	SIKIL	|SAL.SI|	SAL SI	x12AB5.x12AC7	𒪵‍𒫇
o0901868	SIPA	|PA~a.UDU~a|	PA~a UDU~a	x12A8C.x12C25	𒪌‍𒰥
o0901868	SIPA	󳃃=|PA~a~v2.UDU~a|	PA~a UDU~a	x12A8C.x12C25	𒪌‍𒰥
o0901909	SUSA	|MUŠ₃~a.ERIN|	MUŠ₃~a ERIN	x12A03.x127EF	𒨃‍𒟯
o0901926	ŠAB~a	𒭂=|PA~a∘IB~a~v1|	PA~a IB~a~v1	x12A8C.O	𒪌‍O
o0901926	ŠAB~a	𒭃=|PA~a.IB~a|	PA~a IB~a	x12A8C.x128F4	𒪌‍𒣴
o0901926	ŠAB~a	󳃆=|PA~a∘IB~a|	PA~a IB~a	x12A8C.x128F4	𒪌‍𒣴
o0901928	ŠAB~b	𒭄=|IB~a~v1∘PAP~a|	PAP~a IB~a~v2	x12A91.O	𒪑‍O
o0901928	ŠAB~b~v1	𒭅=|PAP~a.IB~a|	PAP~a IB~a	x12A91.x128F4	𒪑‍𒣴
o0901943	ŠANDANA~a	|GAL~a.NIM~a|	GAL~a NIM~a	x1284E.x12A43	𒡎‍𒩃
o0901944	ŠANDANA~b	|GAL~a.NI~a|	GAL~a NI~a	x1284E.x12A3A	𒡎‍𒨺
o0902068	ŠURUPPAK~a	|KUR~a.RU|	KUR~a RU	x1296C.x12AA5	𒥬‍𒪥
o0902068	ŠURUPPAK~a	𒮣=|KUR~a.RU~v1|	KUR~a RU~v1	x1296C.O	𒥬‍O
o0902070	ŠURUPPAK~b	|3(N57).RU|	3(N57) RU	xF0112.x12AA5	󰄒‍𒪥
o0902070	ŠURUPPAK~b	𒮥=|3(N57).RU~v1|	3(N57) RU~v1	xF0112.O	󰄒‍O
o0902072	ŠURUPPAK~c	|SU~a.KUR~a.RU|	SU~a KUR~a RU	x12B1D.x1296C.x12AA5	𒬝‍𒥬‍𒪥
o0902108	TIDNUM	|GIR₃~c.PIRIG~b1|	GIR₃~c PIRIG~b1	x1289F.x12A98	𒢟‍𒪘
o0902330	URI₂	|URI₃~a.UNUG~a|	URI₃~a UNUG~a	x12C5F.x12C44	𒱟‍𒱄
o0902336	|URI₃~a+IB~a|	|URI₃~a.IB~a|	URI₃~a IB~a	x12C5F.x128F4	𒱟‍𒣴
o0902334	URI₃~b	|URI₃~a.AB~a|	URI₃~a AB~a	x12C5F.x12698	𒱟‍𒚘
o0902357	|URU~a1×1(N57)|	|1(N57).URU~a1|	1(N57) URU~a1	xF0110.x12C63	󰄐‍𒱣
o0902359	|URU~a1×2(N57)|	|2(N57).URU~a1|	2(N57) URU~a1	xF0111.x12C63	󰄑‍𒱣
o0902394	UŠUMGAL	|GAL~a.BUR₂|	GAL~a BUR₂	x1284E.x1271F	𒡎‍𒜟
o0902418	ZABALAM~a	|MUŠ₃~a.AB~a|	MUŠ₃~a AB~a	x12A03.x12698	𒨃‍𒚘
o0902419	ZABALAM~b	|MUŠ₃~a.UNUG~a|	MUŠ₃~a UNUG~a	x12A03.x12C44	𒨃‍𒱄
