P003588	IM 134295	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	JESHO 31, 1988, 139
P003798	IM —	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P003809	IM —	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P003839	IM 134421	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P003977	IM 073483	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	D. Schmandt-Besserat, Before Writing I, p. 145, fig. 96 (p) Vs. falsch zit. als W 9657.
P003997	IM 134508	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004010	IM 134519,1	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004079	IM 134567	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004128	IM 074216	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004151	IM 134623	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004175	IM 074278	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004199	IM 134670	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004204	IM 074279	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004222	IM 134688	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004228	IM 074288	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004230	IM 134695	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004312	IM 074296	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004328	IM 134845	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004329	IM 134846	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004333	IM 074311	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004377	IM 134911	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004382	IM 074325	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004388	IM 134923	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004414	IM 074344	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	UVB 23, Katalog
P004431	IM —	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	UVB 24, Katalog
P004452	IM 134954	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004454	IM —	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004464	IM —	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	UVB 25, Katalog
P004474	IM 134960	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	UVB 25, Katalog
P004502	IM 134967	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004581	IM 134996	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004612	IM 135007	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P004613	IM 135008	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Uruk (mod. Warka)	UVB26.KAT
P005007	IM 025757,04	Uruk IV (ca. 3350-3200 BC)	unpublished unassigned ?	Uruk (mod. Warka)	
P005573	MRAH O.4995	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	Umma (mod. Tell Jokha) ?	
P006024	MS 2356	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006027	MS 2359	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006028	MS 2360	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006029	MS 2387	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006034	MS 2392	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006035	MS 2393	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006040	MS 2427	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006041	MS 2428	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006042	MS 2429/1	Uruk III (ca. 3200-3000 BC)	CDLI Lexical 000002, ex. 178	Umma (mod. Tell Jokha) ?	
P006046	MS 2429/5	Uruk III (ca. 3200-3000 BC)	CDLI Lexical 000002, ex. 194	uncertain (mod. uncertain)	
P006047	MS 2430	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006048	MS 2431	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006053	MS 2436	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006054	MS 2437	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006056	MS 2439	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006057	MS 2440	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006058	MS 2441	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006061	MS 2444	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006062	MS 2445	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006065	MS 2498	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006066	MS 2499	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006067	MS 2500	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006068	MS 2501	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006070	MS 2503/1	Uruk III (ca. 3200-3000 BC)	CDLI Lexical 000023, ex. 095	Umma (mod. Tell Jokha) ?	
P006071	MS 2503/2	Uruk III (ca. 3200-3000 BC)	CDLI Lexical 000023, ex. 096	Umma (mod. Tell Jokha) ?	
P006072	MS 2504	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006074	MS 2506	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006077	MS 2509	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006082	MS 2514	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006083	MS 2515	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006098	MS 2677	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006105	MS 2684	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006107	MS 2686	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006116	MS 2695	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006117	MS 2696	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006120	MS 2727	Uruk III (ca. 3200-3000 BC) ?	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006136	MS 2782/16	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006140	MS 2840	Uruk III (ca. 3200-3000 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006155	MS 2862/08	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006160	MS 2862/13	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006173	MS 2863/07	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006175	MS 2863/09	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006190	MS 2863/24	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006191	MS 2863/25	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006196	MS 2863/30	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006199	MS 2869/01	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006203	MS 2869/05	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006219	MS 2900/11	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006224	MS 2900/16	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006236	MS 2900/28	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006243	MS 2900/35	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006250	MS 2964	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006251	MS 2965	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006254	MS 2997	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006255	MS 2998	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006262	MS 3008	Uruk IV (ca. 3350-3200 BC) ?	unpublished assigned	uncertain (mod. uncertain)	
P006263	MS 3009	Uruk IV (ca. 3350-3200 BC) ?	unpublished assigned	uncertain (mod. uncertain)	
P006270	MS 4162	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006272	MS 3880	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006275	MS 3883	Uruk III (ca. 3200-3000 BC)	CDLI Lexical 000002, ex. 187	Umma (mod. Tell Jokha) ?	
P006278	MS 3886	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006282	MS 4461	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006284	MS 4463	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006288	MS 4485	Uruk IV (ca. 3350-3200 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006289	MS 4486	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006290	MS 4487	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006291	MS 4488	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006292	MS 4489	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006293	MS 4490	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006294	MS 4491	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006296	MS 4493	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006301	MS 4497	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006307	MS 4503	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006308	MS 4504	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006316	MS 4530	Uruk IV (ca. 3350-3200 BC)	unpublished assigned	uncertain (mod. uncertain)	
P006317	MS 4537	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006318	MS 4538	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006319	MS 4539	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006323	MS 4543	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006324	MS 4551	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006326	MS 4557	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P006438	AOST 109	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P200022	MS 2900/un1	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P218054	CMAA 020-C0003	Uruk III (ca. 3200-3000 BC)	unpublished unassigned	Umma (mod. Tell Jokha) ?	
P252177	MS 3166	Uruk IV (ca. 3350-3200 BC) ?	unpublished assigned	uncertain (mod. uncertain)	
P252182	MS 3171	Uruk IV (ca. 3350-3200 BC) ?	unpublished assigned	uncertain (mod. uncertain)	
P252184	MS 3173	Uruk III (ca. 3200-3000 BC)	CDLI Lexical 000265, ex. 011	uncertain (mod. uncertain)	Lecompte, Camille (forthcoming)
P274471	MS 4588/1	Uruk III (ca. 3200-3000 BC)	unpublished assigned	Umma (mod. Tell Jokha) ?	
P448702	Anonymous 448702	Uruk III (ca. 3200-3000 BC)	unpublished unassigned ?	uncertain (mod. uncertain)	
P504412	Anonymous 504412	Uruk III (ca. 3200-3000 BC)	unpublished unassigned	uncertain (mod. uncertain)	
P512554	Anonymous 512554	Uruk III (ca. 3200-3000 BC)	unpublished unassigned	uncertain (mod. uncertain)	
P519296	Anonymous 519296	Uruk III (ca. 3200-3000 BC)	unpublished unassigned	uncertain (mod. uncertain)	
