id_text	designation	artifact_type	period	provenience	museum_no	accession_no	excavation_no	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref
P005463	MSVO 4, 61	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	YBC 07056					Yale Babylonian Collection, New Haven, Connecticut, USA			Administrative	undetermined	clay	Englund1996MSVO4; Hackman1958BIN8; Lassen2019AncMesSpeaks; Woods2010writing	primary; history; history; history	61; 9; p. 206, no. 8; 081
P005464	MSVO 4, 62	tablet	Uruk III (ca. 3200-3000 BC)	Larsa (mod. Tell as-Senkereh)	IM 023429					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; sec2568	primary; history	62; 5
P005465	MSVO 4, 63	tablet	Uruk III (ca. 3200-3000 BC)	Larsa (mod. Tell as-Senkereh)	IM 023430					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; sec2568	primary; history	63; 2
P005466	MSVO 4, 64	tablet	Uruk III (ca. 3200-3000 BC)	Larsa (mod. Tell as-Senkereh)	IM 023431					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; sec2568	primary; history	64; 1
P005467	MSVO 4, 65	tablet	Uruk III (ca. 3200-3000 BC)	Larsa (mod. Tell as-Senkereh)	IM 023428					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; sec2568	primary; history	65; 3
P005468	MSVO 4, 66	tablet	Uruk III (ca. 3200-3000 BC)	Larsa (mod. Tell as-Senkereh)	IM 023426					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; Englund1998OBO160/1; sec2568	primary; history; history	66; p. 193 fig. 75; 6
P005469	MSVO 4, 67	tablet	Uruk III (ca. 3200-3000 BC)	Larsa (mod. Tell as-Senkereh)	IM 023427					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; sec2568	primary; history	67; 4
P005470	MSVO 4, 68	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 005470					anonymous			Administrative	undetermined	clay	Englund1996MSVO4; Kienast1965TextsFragments	primary; history	68; 42, no. 52
P005471	MSVO 4, 69	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Anonymous 005471					anonymous			Administrative	undetermined	clay	Englund1996MSVO4; Kienast1965TextsFragments	primary; history	69; 42, no. 53
P005472	MSVO 4, 70	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	Anonymous 005472					de Serres, J. Mariaud, Paris, France			Administrative	undetermined	clay	Englund1996MSVO4; Gregoire1981MVN10	primary; history	70; 80
P005473	MSVO 4, 71	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	Anonymous 005473					Carré, Brussels, Belgium			Administrative	undetermined	clay	Englund1996MSVO4; sec2578; sec2579	primary; history; history	71; ; 
P005474	MSVO 4, 72	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	VAT 13600					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund1996MSVO4; sec2580	primary; history	72; 
P005475	MSVO 4, 73	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	AO 19936					Louvre Museum, Paris, France			Administrative	undetermined	clay	Englund1996MSVO4; sec2581; sec2582; Andre-Leicknam1982Naissance	primary; history; history; history	73; ; ; cat. no. 7, p. 52 
P005476	MSVO 4, 74	tablet	Uruk III (ca. 3200-3000 BC)	Kish (mod. Tell Uhaimir)	IM 002011 ?		Ashm 1926, 56			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1996MSVO4; sec2584	primary; history	74; 99-101 + pl. 31,1-2
P005477	MSVO 4, 75	tag	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)	BM —					British Museum, London, UK			Administrative	undetermined	clay	Englund1996MSVO4; Englund1998OBO160/1	primary; history	75; p. 60 fig. 18
P005478	MSVO 4, 76	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	Erm 14000					State Hermitage Museum, St. Petersburg, Russian Federation			Administrative	undetermined	clay	Englund1996MSVO4; sec2586; sec2587	primary; history; history	76; ; 
P005479	MSVO 4, 77	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	AO 07702	MNB 1415				Louvre Museum, Paris, France			Administrative	undetermined	clay	Delaporte1923CCL2; Englund1996MSVO4; sec2590; sec2591; Szarzyńska1994tags	history; primary; history; history; history	A.813; 77; ; ; 
P005480	MSVO 4, 78	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	Goucher 869					Goucher College, Baltimore, Maryland, USA			Administrative	undetermined	clay	Englund1996MSVO4; sec2592; sec2593	primary; history; history	78; ; 
P005481	MSVO 4, 79	tablet	Uruk III (ca. 3200-3000 BC)	Ešnunna (mod. Tell Asmar)	OIM A12259		TA 1933 0721			Oriental Institute, University of Chicago, Chicago, Illinois, USA			Administrative	undetermined	clay	Delougaz1952OIP63; Delougaz1967OIP88; Englund1996MSVO4; Woods2010writing	history; history; primary; history	pl. 64:68 (pp. 77, 28, 51); 345, no. 210; 79; 040
P005482	MSVO 4, 80	tablet	Uruk III (ca. 3200-3000 BC)	Ešnunna (mod. Tell Asmar)	IM 031211		TA 1934 0064 (= TA 1934 T0007) 			National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Delougaz1952OIP63; Englund1996MSVO4	history; primary	pl. 63:73 (pp. 28, 51); 80
P005573	MRAH O.4995	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MRAH O.4995		Talon 1		P006268 & P005573 same seal (H. Hameeuw)	Musées royaux d’Art et d’Histoire, Brussels, Belgium			Administrative	undetermined	clay	Englund2009-WY28W4WR	citation	n. 40
P005574	Anonymous 005574 unpublished assigned	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	Anonymous 005574		herd management			anonymous			Administrative	undetermined	clay			
P005961	VAT 15262	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 15262		W 05074			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	1429363	history	
P005962	VAT 15241	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 15241		W 05233,d			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	1377057	history	
P005964	VAT 15232	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 15232		W 05811			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	1377058	history	
P005965	ATU 1, 611	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 15231		W 06786,a + W 06786,b + W 06786,c			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	Falkenstein1936-1	primary	
P005968	ATU 6, pl. 001, W 10324	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 15304		W 10324			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	Englund2005	primary	pl. 1, W 10324
P005969	ZA 072, 171 01	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VA — ?		W 13922			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	gypsum	Green1982-1	primary	171 01
P005971	VAT 16818	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 16818		W 15878,n			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay			
P005972	VAT 16913	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 16913		W 16033			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay			
P005973	ZA 072, 175 13	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VA — ?		W 16937			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	Green1982-1	primary	175 13
P005974	IM 046161,2	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	IM 046161,2		W 17872,e			National Museum of Iraq, Baghdad, Iraq			Administrative	Sumerian	clay			
P005975	ZA 072, 172 06	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	VAT 17862		W 17887,a			Vorderasiatisches Museum, Berlin, Germany			Administrative	Sumerian	clay	Nissen1991FrüheSchrift ; Green1982ZA72	history; primary	p. 161 17.3; 172 06
P005976	IM 046163	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	IM 046163		W 17887,b			National Museum of Iraq, Baghdad, Iraq			Administrative	Sumerian	clay			
P005978	ATU 7, pl. 017, W 19412,1	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	HD: W 19412,1		W 19412,01			German Archaeological Institute, Berlin, Germany			Administrative	Sumerian	clay	Englund2001;1377060	primary;history	pl. 17, W 19412,1;
P005979	ZA 072, 173 10	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	HD: W 20365		W 20365			German Archaeological Institute, Berlin, Germany			Administrative	Sumerian	clay	Green1982-1	primary	173 10
P005980	ZA 072, 174 12	tablet	ED I-II (ca. 2900-2700 BC)	Uruk (mod. Warka)	HD: W 20501		W 20501			German Archaeological Institute, Berlin, Germany			Administrative	Sumerian	clay	Green1982-1	primary	174 12
P005982	IM 049782,3	tablet	ED I-II (ca. 2900-2700 BC)	Ur (mod. Tell Muqayyar)	IM 049782,3		U —			National Museum of Iraq, Baghdad, Iraq			Administrative	Sumerian	clay			
P005983	IM 049782,6	tablet	ED I-II (ca. 2900-2700 BC)	Ur (mod. Tell Muqayyar)	IM 049782,6		U —			National Museum of Iraq, Baghdad, Iraq			Administrative	Sumerian	clay			
P005986	OIP 104, 001	kudurru	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MMA — ?	not in metonline ?	Hoffman 1	kudurru		Metropolitan Museum of Art, New York, New York, USA			Account	Sumerian	stone	Gelb1991OIP104	primary	001
P005987	OIP 104, 002	tablet	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	WAM 41.0219; SM 1995.03.121 (cast)					Walters Art Museum, Baltimore, Maryland, USA			Account	Sumerian	stone	Barton1901JAOS22; Edzard1968SRU; Gelb1991OIP104; Scheil1900MDP2; Scheil1900-35565; sec2625; sec2626; sec2628; sec2630; sec2631; sec2632; sec2633; sec2634; sec2635; sec2636; sec2637	history; history; primary; history; history; history; history; history; history; history; history; history; history; history; history; history	; 106; 002; 130; 149; ; ; ; ; ; ; ; ; ; ; 
P005988	OIP 104, 003	kudurru	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	CBS 16105			kudurru					Administrative	Sumerian	stone	Barton1915PBS9; Gelb1991OIP104	history; primary	001, pl. 65 and passim; 003
P005989	OIP 104, 004	kudurru	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	AO 08844			kudurru		Louvre Museum, Paris, France			Administrative	Sumerian	onyx	Gelb1991OIP104; sec2639; Andre-Leicknam1982Naissance	primary; history; history	004; ; cat. no. 8, p. 52
P005990	OIP 104, 005	kudurru	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	YBC 02245			kudurru		Yale Babylonian Collection, New Haven, Connecticut, USA			Administrative	Sumerian	stone	Gelb1991OIP104; Hackman1958BIN8	primary; history	005; 1
P005991	OIP 104, 006	kudurru	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	YBC 02244			kudurru		Yale Babylonian Collection, New Haven, Connecticut, USA			Legal	Sumerian	stone	Gelb1991OIP104; Hackman1958BIN8	primary; history	006; 2
P005995	OIP 104, 010 (Blau monument 2)	kudurru	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	BM 086261		Blau 2	slab; kudurru		British Museum, London, UK			Legal	Sumerian	slate	Gelb1991OIP104; sec2645; sec2646	primary; history; history	010 (Blau monument 2); ; 
P005996	OIP 104, 011 (Blau monument 1)	kudurru	ED I-II (ca. 2900-2700 BC)	uncertain (mod. uncertain)	BM 086260		Blau 1	slab; kudurru		British Museum, London, UK			Legal	Sumerian	slate	Gelb1991OIP104; sec2647; sec2648	primary; history; history	011 (Blau monument 1); ; 
P005998	OIP 104, 013	kudurru	ED I-II (ca. 2900-2700 BC)	Shuruppak (mod. Fara)	AO 02753			kudurru		Louvre Museum, Paris, France			Administrative	Sumerian	limestone	Edzard1968SRU; Falkenstein1936ATU1; Gelb1991OIP104; Kramer1932Fara; Krecher1978BiOr35; sec2649; sec2650	history; history; primary; history; history; history; history	113; p. 68; 013; 119; 155 fn. 2; ; 
P005999	Trudy Otdela Vostoka 3 p. 27ff.:2 	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	Erm 13999					State Hermitage Museum, St. Petersburg, Russian Federation			Literary	undetermined	clay	Diakonoff1940;1377065	primary;history	
P006000	ATU 6, pl. 051, W 14731,ag02	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21509,2		W 14731,ag02			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 51, W 14731,ag02
P006001	ATU 6, pl. 052, W 14731,ag03	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21509,3		W 14731,ag03			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag03
P006002	ATU 6, pl. 052, W 14731,ag04	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21509,4		W 14731,ag04			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag04
P006003	ATU 6, pl. 052, W 14731,ag05	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21509,5		W 14731,ag05			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag05
P006004	ATU 6, pl. 052, W 14731,ag06	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21509,6		W 14731,ag06			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag06
P006005	ATU 6, pl. 052, W 14731,ag07	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21509,7		W 14731,ag07			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag07
P006006	ATU 6, pl. 052, W 14731,ag09	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,1b		W 14731,ag09			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag09
P006007	ATU 6, pl. 052, W 14731,ag10	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,2b		W 14731,ag10			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag10
P006008	ATU 6, pl. 052, W 14731,ag11	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,3		W 14731,ag11			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag11
P006009	ATU 6, pl. 052, W 14731,ag12	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,4		W 14731,ag12			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag12
P006010	ATU 6, pl. 052, W 14731,ag13	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,5		W 14731,ag13			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag13
P006011	ATU 6, pl. 052, W 14731,ag14	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,6		W 14731,ag14			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag14
P006012	ATU 6, pl. 052, W 14731,ag15	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,7		W 14731,ag15			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 52, W 14731,ag15
P006013	VAT 21510,8	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 21510,8		W 14731,ag16			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay			
P006014	ATU 6, pl. 001 W 2656,a	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 15290		W 02656,a			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005;1377066	primary;history	pl. 1 W 2656,a;
P006015	ATU 6, pl. 001, W 2656,b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	VAT 15291		W 02656,b			Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 1, W 2656,b
P006016	ATU 7, pl. 071, W 20514,1	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)	HD: W 20514,1		W 20514,1			German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001-4351; Ozaki2020	primary; primary	pl. 71, W 20514,1; 736
P006020	MS 1952/37	tablet	ED I-II (ca. 2900-2700 BC)	Umma (mod. Tell Jokha)	MS 1952/37					Schøyen Collection, Oslo, Norway			Literary	undetermined	clay			
P006021	CUSAS 17, 106	tablet	ED I-II (ca. 2900-2700 BC)	Umma (mod. Tell Jokha)	MS 2068					Schøyen Collection, Oslo, Norway			Business / Contracts	Sumerian	stone	Steinkeller2011	primary	106
P006022	MS 2350	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2350					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006023	MS 2355	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2355					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006024	MS 2356	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2356					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006025	MS 2357	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2357					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006026	MS 2358	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2358					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006027	MS 2359	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2359					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006028	MS 2360	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2360					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006029	MS 2387	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2387					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006030	MS 2388	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2388					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006031	MS 2389	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2389					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006032	MS 2390	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2390					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006033	MS 2391	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2391					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006034	MS 2392	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2392					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006035	MS 2393	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2393					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006036	MS 2395	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2395					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006037	MS 2396	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2396					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006038	MS 2397	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2397					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006039	MS 2398	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2398					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006040	MS 2427	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2427					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006041	MS 2428	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2428					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006042	CDLI Lexical 000002, ex. 178	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2429/1					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006043	CDLI Lexical 000002, ex. 179	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2429/2					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006044	CDLI Lexical 000002, ex. 180	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2429/3					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006045	CDLI Lexical 000002, ex. 181	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2429/4					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006046	CDLI Lexical 000002, ex. 194	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2429/5					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006047	MS 2430	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2430					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006048	MS 2431	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2431					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006049	MS 2432	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2432					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006050	MS 2433	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2433					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006051	MS 2434	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2434					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006052	MS 2435	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2435					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006053	MS 2436	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2436					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006054	MS 2437	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2437					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006055	MS 2438	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2438					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006056	MS 2439	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2439					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006057	MS 2440	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2440					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006058	MS 2441	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2441					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006059	MS 2442	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2442					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006060	MS 2443	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2443					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006061	MS 2444	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2444					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006062	MS 2445	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2445					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006063	MS 2446	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2446					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006064	MS 2497	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2497					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006065	MS 2498	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2498					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006066	MS 2499	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2499					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006067	MS 2500	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2500					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006068	MS 2501	tablet	Uruk III (ca. 3200-3000 BC)	uncertain (mod. uncertain)	MS 2501					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006069	MS 2502	tablet		uncertain (mod. uncertain)	MS 2502					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006070	CDLI Lexical 000023, ex. 095	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2503/1					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006071	CDLI Lexical 000023, ex. 096	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2503/2					Schøyen Collection, Oslo, Norway	00.00.00.00		Lexical	undetermined	clay			
P006072	MS 2504	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2504					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006073	MS 2505	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2505					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006074	MS 2506	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2506					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
P006075	MS 2507	tablet	Uruk III (ca. 3200-3000 BC)	Umma (mod. Tell Jokha)	MS 2507					Schøyen Collection, Oslo, Norway			Administrative	undetermined	clay			
