o0902218	©.++	|U₄.1(N14).1(N08)|	|U₄.1(N14).1(N08)|	-	I	𒯡_𒕢_𒕙	𒯡_𒕢_𒕙	EASL1330	o0902218
o0902172	©.	|U₄.1(N14).3(N08)|	|U₄.1(N14).3(N08)|	|U4.(1(N14).3(N08))|	I	𒯬	𒯬	EASL1331	o0902172
o0902173	©.	|U₄.1(N14).4(N08)|	|U₄.1(N14).4(N08)|	|U4.(1(N14).4(N08))|	I	𒯭	𒯭	EASL1332 EAJN291	o0902173
o0902174	©.	|U₄.1(N14).5(N08)|	|U₄.1(N14).5(N08)|	|U4.(1(N14).5(N08))|	I	𒯮	𒯮	EASL1333 EAJN292	o0902174
o0902175	©.	|U₄.1(N14).8(N08)|	|U₄.1(N14).8(N08)|	|U4.(1(N14).8(N08))|	I	𒯯	𒯯	EASL1334	o0902175
o0902176	©.	|U₄.2(N14)|	|U₄.2(N14)|	|U4.2(N14)|	I	𒯰	𒯰	EASL1335	o0902176
o0902219	©.C31t	|U₄.1(N24)|	|U₄.1(N24)|	-	I	󳀆	󳀆	CSL073	-
o0902179	©.	|U₄×1(N01).5(N08)|	|U₄×1(N01).5(N08)|	|U4x1(N01).5(N08)|	I	𒯴	𒯴	EASL1339 EAJN294	o0902179
o0902185	©.	|U₄×2(N01).X|	|U₄×2(N01).X|	|U4x2(N01).X|	I	𒯶	𒯶	EASL1341	o0902185
o0902183	©.	|U₄×2(N01).2(N14)|	|U₄×2(N01).2(N14)|	|U4x2(N01).2(N14)|	I	𒯷	𒯷	EASL1342	o0902183
o0902184	©.	|U₄×2(N01).2(N14).1(N08)|	|U₄×2(N01).2(N14).1(N08)|	|U4x2(N01).(2(N14).1(N08))|	I	𒯸	𒯸	EASL1343 EAJN296	o0902184
o0902194	©.#	|U₄×8(N01).X|	|U₄×8(N01).X|	|U4x8(N01).X|	I	𒰁	𒰁	EASL1352	o0902194
o0902334	©:	URI₃~b	URI₃~b	URI3~b	I	𒱡	𒱡	EASL1444	o0902334
o0902357	©:	|URU~a1×1(N57)|	|URU~a1×1(N57)|	|URU~a1x1(N57)|	I	𒱪	𒱪	EASL1454	o0902357
o0902394	©:	UŠUMGAL	UŠUMGAL	USZUMGAL	I	𒲃	𒲃	EASL1476 EALX607	o0902394
o0903564	©++.	X₂	X₂	-	I	󰄑_󳂉	󰄑_󳂉	EASL1489	o0903564
o0902418	©:	ZABALAM~a	ZABALAM~a	ZABALAM~a	I	𒲑	𒲑	EASL1491 EALX615	o0902418
o0902614	©.	|ZATU714.RU|	|ZATU714.RU|	|ZATU714.RU|	I	𒴷	𒴷	EASL1632 EAAR542	o0902614
