o0903488	o0902980	9(N19)~v	126D4	CUNEIFORM NUMERIC SIGN NINE N19	VSP 12613
o0903489	o0902981	9(N19)~v1	126D5	NINE-N19 VARIANT 1	VSP 12613		
o0903490	o0902986	5(N19@f)~v	1267A	CUNEIFORM NUMERIC SIGN FIVE N19 FLAT	VSP 1267F
o0903491	o0902987	6(N19@f)~v	12696	CUNEIFORM NUMERIC SIGN SIX N19 FLAT	VSP 12680
o0903492	o0902988	7(N19@f)~v	126AD	CUNEIFORM NUMERIC SIGN SEVEN N19 FLAT	VSP 12681
o0903493	o0902989	8(N19@f)~v	126C1	CUNEIFORM NUMERIC SIGN EIGHT N19 FLAT	VSP 12682
o0903494	o0902990	9(N19@f)~v	126D6	CUNEIFORM NUMERIC SIGN NINE N19 FLAT	VSP 12683
o0903495	o0902995	5(N20)~v	1267B	CUNEIFORM NUMERIC SIGN FIVE N20	VSP 1263A
o0903496	o0902996	6(N20)~v	12697	CUNEIFORM NUMERIC SIGN SIX N20	VSP 1263B
o0903497	o0902997	7(N20)~v	126AE	CUNEIFORM NUMERIC SIGN SEVEN N20	VSP 1263C
o0903498	o0902998	8(N20)~v	126C2	CUNEIFORM NUMERIC SIGN EIGHT N20	VSP 1263D
o0903499	o0902999	9(N20)~v	126D7	CUNEIFORM NUMERIC SIGN NINE N20	VSP 1263E
o0903500	o0903003	5(N21)~v	1267C	CUNEIFORM NUMERIC SIGN FIVE N21	VSP 125DE
o0903501	o0903024	1(N26)~v	125A3	ONE-N26 VARIANT 1	VSP 125AB		
o0903502	o0903027	1(N27)~v	125A6	ONE-N27 VARIANT 1	VSP 12624		
o0903503	o0903032	1(N29~a)~v	125AA	ONE-N29-A	VSP 125AD		
o0903504	o0903046	1(N30~a)~v	125B0	ONE-N30-A	VSP 125AF		
o0903505	o0903061	2(N34)~v	125F8	CUNEIFORM NUMERIC SIGN TWO N34	VSP 1256C
o0903506	o0903062	3(N34)~v	12628	CUNEIFORM NUMERIC SIGN THREE N34	VSP 1256D
o0903507	o0903064	5(N34)~v	1267E	CUNEIFORM NUMERIC SIGN FIVE N34	VSP 1256F
o0903508	o0903065	6(N34)~v	1269A	CUNEIFORM NUMERIC SIGN SIX N34	VSP 12570
o0903509	o0903066	7(N34)~v	126B0	CUNEIFORM NUMERIC SIGN SEVEN N34	VSP 12571
o0903510	o0903067	8(N34)~v	126C3	CUNEIFORM NUMERIC SIGN EIGHT N34	VSP 12572
o0903511	o0903068	9(N34)~v	126D8	CUNEIFORM NUMERIC SIGN NINE N34	VSP 12573
o0903512	o0903074	5(N34@f)~v	1267F	CUNEIFORM NUMERIC SIGN FIVE N34 FLAT	VSP 12663
o0903513	o0903075	6(N34@f)~v	1269B	CUNEIFORM NUMERIC SIGN SIX N34 FLAT	VSP 12664
o0903514	o0903076	7(N34@f)~v	126B1	CUNEIFORM NUMERIC SIGN SEVEN N34 FLAT	VSP 12665
o0903515	o0903077	8(N34@f)~v	126C4	CUNEIFORM NUMERIC SIGN EIGHT N34 FLAT	VSP 12666
o0903516	o0903078	9(N34@f)~v	126D9	CUNEIFORM NUMERIC SIGN NINE N34 FLAT	VSP 12667
o0903517	o0903080	2(N35)~v	125FA	CUNEIFORM NUMERIC SIGN TWO N35	VSP 125CD
o0903518	o0903081	5(N35)~v	12680	CUNEIFORM NUMERIC SIGN FIVE N35	VSP 125D0
o0903519	o0903083	2(N36)~v	125FB	CUNEIFORM NUMERIC SIGN TWO N36	VSP 12617
o0903520	o0903084	3(N36)~v	1262A	CUNEIFORM NUMERIC SIGN THREE N36	VSP 12618
o0903521	o0903086	5(N36)~v	12681	CUNEIFORM NUMERIC SIGN FIVE N36	VSP 1261A
o0903522	o0903087	6(N36)~v	1269C	CUNEIFORM NUMERIC SIGN SIX N36	VSP 1261B
o0903523	o0903088	7(N36)~v	126B2	CUNEIFORM NUMERIC SIGN SEVEN N36	VSP 1261C
o0903524	o0903089	8(N36)~v	126C5	CUNEIFORM NUMERIC SIGN EIGHT N36	VSP 1261D
o0903525	o0903090	9(N36)~v	126DA	CUNEIFORM NUMERIC SIGN NINE N36	VSP 1261E
o0903526	o0903093	2(N37)~v	125FC	CUNEIFORM NUMERIC SIGN TWO N37	VSP 12642
o0903527	o0903137	2(N45)~v	12603	CUNEIFORM NUMERIC SIGN TWO N45	VSP 1257A
o0903528	o0903140	5(N45)~v	12682	CUNEIFORM NUMERIC SIGN FIVE N45	VSP 1257D
o0903529	o0903141	6(N45)~v	1269D	CUNEIFORM NUMERIC SIGN SIX N45	VSP 1257E
o0903530	o0903142	7(N45)~v	126B3	CUNEIFORM NUMERIC SIGN SEVEN N45	VSP 1257F
o0903531	o0903143	9(N45)~v	126DB	CUNEIFORM NUMERIC SIGN NINE N45	VSP 12581
o0903532	o0903154	2(N46)~v	12605	CUNEIFORM NUMERIC SIGN TWO N46	VSP 12615
o0903533	o0903159	2(N47)~v	12607	CUNEIFORM NUMERIC SIGN TWO N47	VSP 12640
o0903534	o0903162	2(N48)~v	12608	CUNEIFORM NUMERIC SIGN TWO N48	VSP 12575
o0903535	o0903163	3(N48)~v	12635	CUNEIFORM NUMERIC SIGN THREE N48	VSP 12576
o0903536	o0903165	5(N48)~v	12684	CUNEIFORM NUMERIC SIGN FIVE N48	VSP 12578
o0903537	o0903170	2(N49)~v	12609	CUNEIFORM NUMERIC SIGN TWO N49	VSP 12620
o0903538	o0903171	3(N49)~v	12636	CUNEIFORM NUMERIC SIGN THREE N49	VSP 12621
o0903539	o0903175	2(N50)~v	1260A	CUNEIFORM NUMERIC SIGN TWO N50	VSP 12583
o0903540	o0903178	5(N50)~v	12686	CUNEIFORM NUMERIC SIGN FIVE N50	VSP 12586
o0903541	o0903189	2(N51)~v	1260B	CUNEIFORM NUMERIC SIGN TWO N51	VSP 1259B
o0903542	o0903192	5(N51)~v	12687	CUNEIFORM NUMERIC SIGN FIVE N51	VSP 1259E
o0903543	o0903193	6(N51)~v	126A0	CUNEIFORM NUMERIC SIGN SIX N51	VSP 1259F
o0903544	o0903194	7(N51)~v	126B6	CUNEIFORM NUMERIC SIGN SEVEN N51	VSP 125A0
o0903545	o0903195	8(N51)~v	126C7	CUNEIFORM NUMERIC SIGN EIGHT N51	VSP 125A1
o0903546	o0903180	2(N51@f)~v	1260C	CUNEIFORM NUMERIC SIGN TWO N51 FLAT	VSP 1266D
o0903547	o0903183	5(N51@f)~v	12688	CUNEIFORM NUMERIC SIGN FIVE N51 FLAT	VSP 12670
o0903548	o0903184	6(N51@f)~v	126A1	CUNEIFORM NUMERIC SIGN SIX N51 FLAT	VSP 12671
o0903549	o0903185	7(N51@f)~v	126B7	CUNEIFORM NUMERIC SIGN SEVEN N51 FLAT	VSP 12672
o0903550	o0903186	8(N51@f)~v	126C8	CUNEIFORM NUMERIC SIGN EIGHT N51 FLAT	VSP 12673
o0903551	o0903187	9(N51@f)~v	126DD	CUNEIFORM NUMERIC SIGN NINE N51 FLAT	VSP 12674
o0903552	o0903197	2(N52)~v	1260D	CUNEIFORM NUMERIC SIGN TWO N52	VSP 125E1
o0903553	o0903200	5(N52)~v	12689	CUNEIFORM NUMERIC SIGN FIVE N52	VSP 125E4
o0903554	o0903203	2(N54)~v	1260E	CUNEIFORM NUMERIC SIGN TWO N54	VSP 125A4
o0903555	o0903206	5(N54)~v	1268A	CUNEIFORM NUMERIC SIGN FIVE N54	VSP 125A7
o0903556	o0903209	2(N56)~v	1260F	CUNEIFORM NUMERIC SIGN TWO N56	VSP 125A9
o0903269	o0903268	6(N57)~v	126A3	SIX-N57 VARIANT 1	VSP F26A2
