id_text	publications_key
P001456	Englund1994ATU5; Falkenstein1936ATU1
P001458	Englund1994ATU5; Falkenstein1936ATU1
P001459	Englund1994ATU5; Falkenstein1936ATU1
P001460	Englund1994ATU5; Falkenstein1936ATU1
P001461	Englund1994ATU5; Falkenstein1936ATU1
P001462	Englund1994ATU5; Falkenstein1936ATU1
P001463	Englund1994ATU5; Falkenstein1936ATU1
P001464	Englund1994ATU5; Falkenstein1936ATU1
P001465	Englund1994ATU5
P001466	Englund1994ATU5; Falkenstein1936ATU1
P001467	Englund1994ATU5; Falkenstein1936ATU1
P001468	Englund1994ATU5; Falkenstein1936ATU1
P001469	Englund1994ATU5; Falkenstein1936ATU1
P001471	Englund1994ATU5; Falkenstein1936ATU1
P001472	Englund1994ATU5; Falkenstein1936ATU1
P001473	Englund1994ATU5
P001474	Englund1994ATU5; Falkenstein1936ATU1
P001475	Englund1994ATU5; Falkenstein1936ATU1
P001476	Englund1994ATU5; Falkenstein1936ATU1
P001477	Englund1994ATU5; Falkenstein1936ATU1
P001478	Englund1994ATU5; Falkenstein1936ATU1
P001479	Englund1994ATU5; Falkenstein1936ATU1
P001480	Englund1994ATU5; Falkenstein1936ATU1
P001481	Englund1994ATU5; Falkenstein1936ATU1
P001482	Bauer2001AfO48; Englund1994ATU5; Falkenstein1936ATU1
P001483	Englund1994ATU5; Falkenstein1936ATU1
P001484	Englund1994ATU5; Falkenstein1936ATU1
P001485	Englund1994ATU5; Falkenstein1936ATU1
P001486	Englund1994ATU5; Falkenstein1936ATU1
P001487	Englund1994ATU5
P001488	Englund1994ATU5; Falkenstein1936ATU1
P001489	Englund1994ATU5; Falkenstein1936ATU1
P001490	Englund1994ATU5; Falkenstein1936ATU1
P001491	Englund1994ATU5; Falkenstein1936ATU1
P001492	Englund1994ATU5; Falkenstein1936ATU1
P001493	Englund1994ATU5
P001494	Englund1994ATU5; Falkenstein1936ATU1
P001495	Englund1994ATU5; Falkenstein1936ATU1
P001496	Englund1994ATU5; Falkenstein1936ATU1
P001497	Englund1994ATU5
P001498	Englund1994ATU5; Falkenstein1936ATU1
P001499	Englund1994ATU5; Falkenstein1936ATU1
P001500	Englund1994ATU5; Falkenstein1936ATU1
P001501	Englund1994ATU5; Falkenstein1936ATU1
P001502	Englund1994ATU5; Falkenstein1936ATU1
P001503	Englund1994ATU5; Falkenstein1936ATU1; LambertM1966Archeologia12
P001504	Englund1994ATU5
P001505	Englund1994ATU5
P001506	Englund1994ATU5
P001507	Englund1994ATU5; Falkenstein1936ATU1
P001508	Englund1994ATU5
P001509	Englund1994ATU5
P001510	Englund1994ATU5; Falkenstein1936ATU1
P001511	Englund1994ATU5; Falkenstein1936ATU1
P001512	Englund1994ATU5; Falkenstein1936ATU1
P001513	Englund1994ATU5; Falkenstein1936ATU1
P001514	Englund1994ATU5; Falkenstein1936ATU1
P001515	Englund1994ATU5
P001516	Englund1994ATU5; Falkenstein1936ATU1
P001517	Englund1994ATU5; Falkenstein1936ATU1
P001518	Englund1994ATU5; Falkenstein1936ATU1
P001519	Englund1994ATU5; Falkenstein1936ATU1
P001520	Englund1994ATU5; Falkenstein1936ATU1
P001521	Englund1994ATU5; Falkenstein1936ATU1
P001522	Englund1994ATU5; Falkenstein1936ATU1
P001523	Englund1994ATU5; Falkenstein1936ATU1
P001524	Englund1994ATU5
P001525	Englund1994ATU5; Falkenstein1936ATU1
P001526	Englund1994ATU5
P001528	Englund1994ATU5; Nissen1991FrüheSchrift
P001529	Englund1994ATU5; Falkenstein1936ATU1
P001530	Englund1994ATU5; Falkenstein1936ATU1
P001531	Englund1994ATU5; Falkenstein1936ATU1
P001532	Englund1994ATU5; Falkenstein1936ATU1
P001533	Englund1994ATU5
P001534	Englund1994ATU5; Falkenstein1936ATU1
P001535	Englund1994ATU5
P001536	Englund1994ATU5; Falkenstein1936ATU1
P001537	Englund1994ATU5
P001538	Englund1994ATU5; Falkenstein1936ATU1
P001539	Englund1994ATU5
P001541	Englund1994ATU5
P001543	Englund1994ATU5
P001544	Englund1994ATU5
P001545	Englund1994ATU5; sec1490
P001546	Englund1994ATU5; sec1491
P001547	Englund1994ATU5
P001548	Englund1994ATU5
P001549	Englund1994ATU5
P001550	Englund1994ATU5; Falkenstein1936ATU1; Vaiman
P001551	Englund1994ATU5; Falkenstein1936ATU1
P001552	Englund1994ATU5; Falkenstein1936ATU1
P001553	Englund1994ATU5; Falkenstein1936ATU1
P001554	Englund1994ATU5; Falkenstein1936ATU1
P001555	Englund1994ATU5; Falkenstein1936ATU1; Szarzyńska1970Uruk
P001556	Englund1994ATU5; Falkenstein1936ATU1
P001557	Englund1994ATU5; Englund1998OBO160/1; Falkenstein1936ATU1; Szarzyńska1994tags
P001558	Englund1994ATU5; Falkenstein1936ATU1
P001559	Englund1994ATU5; Falkenstein1936ATU1
P001560	Englund1994ATU5; Falkenstein1936ATU1
P001561	Englund1994ATU5; Englund1998OBO160/1; Falkenstein1936ATU1
P001562	Englund1994ATU5; Falkenstein1936ATU1
P001563	Englund1994ATU5; Falkenstein1936ATU1
P001564	Englund1994ATU5; Falkenstein1936ATU1
P001565	Englund1994ATU5; Falkenstein1936ATU1
P001566	Englund1994ATU5; Englund1998OBO160/1; Falkenstein1936ATU1
P001567	Englund1994ATU5; Falkenstein1936ATU1
P001568	Englund1994ATU5; Englund1998OBO160/1; Falkenstein1936ATU1
P001569	Englund1994ATU5; Falkenstein1936ATU1
P001570	Englund1994ATU5; Falkenstein1936ATU1; Szarzyńska1970Uruk
P001571	Englund1994ATU5; Falkenstein1936ATU1
P001572	Englund1994ATU5; Falkenstein1936ATU1
P001573	Englund1994ATU5; Falkenstein1936ATU1
P001574	Englund1994ATU5; Falkenstein1936ATU1
P001575	Englund1994ATU5; Falkenstein1936ATU1
P001576	Englund1994ATU5; Falkenstein1936ATU1
P001577	Englund1994ATU5
P001578	Englund1994ATU5; Falkenstein1936ATU1
P001580	Englund1994ATU5; Falkenstein1936ATU1
P001582	Englund1994ATU5; Falkenstein1936ATU1
P001583	Englund1994ATU5; Falkenstein1936ATU1
P001584	Englund1994ATU5; Falkenstein1936ATU1
P001585	Englund1994ATU5; Falkenstein1936ATU1
P001586	Englund1994ATU5; Falkenstein1936ATU1
P001587	Englund1994ATU5; Falkenstein1936ATU1
P001588	Englund1994ATU5; Falkenstein1936ATU1
P001589	Englund1994ATU5; Falkenstein1936ATU1
P001590	Englund1994ATU5; Falkenstein1936ATU1
P001591	Englund1994ATU5; Falkenstein1936ATU1
P001592	Englund1994ATU5; Falkenstein1936ATU1
P001593	Englund1994ATU5; Falkenstein1936ATU1
P001594	Englund1994ATU5
P001595	Englund1994ATU5
P001596	Englund1994ATU5; Falkenstein1936ATU1
P001597	Englund1994ATU5; Falkenstein1936ATU1
P001598	Englund1994ATU5; Falkenstein1936ATU1
P001599	Englund1994ATU5
P001600	Englund1994ATU5; Falkenstein1936ATU1
P001601	Englund1994ATU5
P001602	Englund1994ATU5; Falkenstein1936ATU1
P001603	Englund1994ATU5; Falkenstein1936ATU1
P001604	Englund1994ATU5
P001605	Englund1994ATU5
P001606	Englund1994ATU5; Falkenstein1936ATU1
P001607	Englund1994ATU5; Falkenstein1936ATU1
P001608	Englund1994ATU5; Falkenstein1936ATU1
P001609	Englund1994ATU5
P001610	Englund1994ATU5; Falkenstein1936ATU1
P001611	Englund1994ATU5
P001612	Englund1994ATU5; Falkenstein1936ATU1
P001613	Englund1994ATU5; Falkenstein1936ATU1
P001614	Englund1994ATU5; Falkenstein1936ATU1
P001615	Englund1994ATU5; Falkenstein1936ATU1
P001617	Englund1994ATU5; Falkenstein1936ATU1
P001618	Englund1994ATU5; Falkenstein1936ATU1
P001619	Englund1994ATU5; Falkenstein1936ATU1
P001620	Englund1994ATU5; Falkenstein1936ATU1
P001621	Englund1994ATU5
P001622	Englund1994ATU5
P001623	Englund1994ATU5
P001624	Englund1994ATU5; Falkenstein1936ATU1
P001625	Englund1994ATU5; Falkenstein1936ATU1
P001626	Englund1994ATU5; Falkenstein1936ATU1
P001627	Englund1994ATU5
P001628	Englund1994ATU5
P001629	Englund1994ATU5
P001630	Englund1994ATU5
P001631	Englund1994ATU5
P001632	Englund1994ATU5
P001633	Englund1994ATU5; Falkenstein1936ATU1
P001635	Englund1994ATU5
P001636	Englund1994ATU5
P001637	Englund1994ATU5
P001641	Englund1994ATU5
P001642	Englund1994ATU5; Falkenstein1936ATU1
P001643	Englund1994ATU5
P001644	Englund1994ATU5
P001645	Englund1994ATU5; Falkenstein1936ATU1
P001646	Englund1994ATU5; Falkenstein1936ATU1
P001647	Englund1994ATU5
P001648	Englund1994ATU5
P001649	Englund1994ATU5; Falkenstein1936ATU1
P001650	Englund1994ATU5
P001651	Englund1994ATU5
P001653	Englund1994ATU5; Falkenstein1936ATU1
P001654	Englund1994ATU5; Falkenstein1936ATU1
P001655	Englund1994ATU5; Falkenstein1936ATU1
P001656	Englund1994ATU5
P001657	Englund1994ATU5; Falkenstein1936ATU1
P001658	Englund1994ATU5; Falkenstein1936ATU1
P001659	Englund1994ATU5; Falkenstein1936ATU1
P001660	Englund1994ATU5; Falkenstein1936ATU1
P001661	Englund1994ATU5; Falkenstein1936ATU1
P001662	Englund1994ATU5; Falkenstein1936ATU1
P001663	Englund1994ATU5
P001664	Englund1994ATU5; Englund1998OBO160/1; Falkenstein1936ATU1
P001665	Englund1994ATU5; Falkenstein1936ATU1
P001666	Englund1994ATU5
P001667	Englund1994ATU5; Falkenstein1936ATU1
P001668	Englund1994ATU5
P001669	Englund1994ATU5
P001670	Englund1994ATU5
P001671	Englund1994ATU5
P001672	Englund1994ATU5
P001673	Englund1994ATU5
P001674	Englund1994ATU5
P001675	Englund1994ATU5
P001676	Englund1994ATU5
P001677	Englund1994ATU5
P001678	Englund1994ATU5
P001679	Englund1994ATU5
P001680	Englund1994ATU5
P001681	Englund1994ATU5
P001682	Englund1994ATU5; Falkenstein1936ATU1
P001683	Englund1994ATU5; Falkenstein1936ATU1
P001684	Englund1994ATU5; Englund1998OBO160/1; Falkenstein1936ATU1; Nissen1991FrüheSchrift; Vaiman
P001685	Englund1994ATU5; Falkenstein1936ATU1
P001686	Englund1994ATU5
P001687	Englund1994ATU5; Falkenstein1936ATU1
P001688	Englund1994ATU5; Falkenstein1936ATU1
P001689	Bauer2001AfO48; Englund1994ATU5
P001690	Englund1994ATU5
P001691	Englund1994ATU5
P001692	Englund1994ATU5; Englund1998OBO160/1; Nissen1991FrüheSchrift
P001693	Englund1994ATU5
P001694	Englund1994ATU5
P001695	Englund1994ATU5
P001696	Englund1994ATU5
P001697	Englund1994ATU5
P001698	Englund1994ATU5
P001699	Englund1994ATU5
P001700	Englund1994ATU5
P001701	Englund1994ATU5
P001702	Englund2005ATU6
P001703	Englund2005ATU6
P001704	Englund2005ATU6
P001705	Englund2005ATU6
P001706	Englund2005ATU6
P001708	Englund2005ATU6
P001709	Englund2005ATU6
P001712	Englund2005ATU6
P001713	Englund2005ATU6
P001714	Englund2005ATU6
P001715	Englund2005ATU6
P001719	Englund2005ATU6
P001720	Englund2005ATU6
P001721	Englund2005ATU6
P001722	Englund2005ATU6
P001723	Englund2005ATU6
P001724	Englund2005ATU6
P001725	Englund2005ATU6
P001727	Englund2005ATU6
P001728	Englund2005ATU6
P001729	Englund2005ATU6
P001730	Englund2005ATU6
P001732	Englund2005ATU6
P001733	Englund2005ATU6
P001734	Englund2005ATU6
P001735	Englund2005ATU6
P001737	Englund2005ATU6
P001738	Englund2005ATU6
P001739	Englund2005ATU6
P001741	Englund2005ATU6
P001742	Englund2005ATU6
P001743	Englund2005ATU6
P001744	Englund2005ATU6
P001745	Englund2005ATU6
P001746	Englund2005ATU6
P001747	Englund2005ATU6
P001752	Englund2005ATU6
P001754	Englund2005ATU6
P001756	Englund2005ATU6
P001757	Englund2005ATU6; Green1981cuneiform; sec1593
P001759	Englund2005ATU6; Green1987ATU2
P001760	Englund2005ATU6; Green1987ATU2
P001761	Englund2005ATU6
P001762	Englund2005ATU6
P001763	Englund2005ATU6
P001764	Englund2005ATU6; Green1987ATU2
P001765	Englund2005ATU6
P001766	Englund2005ATU6
P001769	Englund2005ATU6
P001770	Englund1993ATU3
P001771	Englund2005ATU6
P001772	Englund2005ATU6
P001773	Englund2005ATU6
P001774	Englund2005ATU6
P001775	Englund2005ATU6; Green1987ATU2; Nissen1991FrüheSchrift
P001776	Damerow1991; Englund2005ATU6; Green1987ATU2; Nissen1991FrüheSchrift; sec1600
P001777	Englund2005ATU6; Green1987ATU2
P001778	Englund2005ATU6; Green1987ATU2
P001779	Englund1998OBO160/1; Englund2005ATU6; Green1987ATU2
P001780	Englund2005ATU6
P001781	Englund2005ATU6
P001782	Englund2005ATU6; Green1982ZA72
P001783	Englund2005ATU6
P001784	Englund2005ATU6
P001785	Englund2005ATU6
P001786	Englund2005ATU6
P001787	Englund2005ATU6
P001788	Englund2005ATU6
P001790	Englund2005ATU6
P001794	Englund2005ATU6
P001795	Englund2005ATU6
P001796	Englund2005ATU6
P001797	Englund2005ATU6
P001799	Englund2005ATU6
P001801	Englund2005ATU6
P001802	Englund2005ATU6
P001803	Englund2005ATU6
P001804	Englund2005ATU6
P001805	Englund2005ATU6
P001808	Englund2005ATU6
P001810	Englund2005ATU6
P001811	Englund2005ATU6
P001812	Englund2005ATU6
P001814	Englund2005ATU6
P001816	Englund2005ATU6
P001818	Englund2005ATU6
P001819	Englund2005ATU6
P001820	Englund2005ATU6
P001821	Englund2005ATU6
P001822	Englund2005ATU6
P001823	Englund2005ATU6
P001826	Englund2005ATU6
P001827	Englund2005ATU6
P001828	Englund2005ATU6
P001829	Englund2005ATU6
P001830	Englund2005ATU6
P001831	Englund2005ATU6
P001832	Englund2005ATU6
P001834	Englund2005ATU6
P001835	Englund2005ATU6
P001836	Englund2005ATU6
P001837	Englund2005ATU6
P001838	Englund2005ATU6
P001840	Englund2005ATU6
P001841	Englund2005ATU6
P001842	Englund2005ATU6
P001843	Englund2005ATU6
P001844	Englund2005ATU6
P001845	Englund2005ATU6
P001846	Englund2005ATU6
P001849	Englund2005ATU6
P001850	Englund2005ATU6
P001851	Englund2005ATU6
P001853	Englund2005ATU6
P001855	Englund2005ATU6
P001857	Englund2005ATU6
P001861	Englund2005ATU6
P001862	Englund2005ATU6
P001863	Englund2005ATU6
P001864	Englund2005ATU6
P001866	Englund2005ATU6
P001867	Englund2005ATU6
P001868	Englund2005ATU6
P001869	Englund2005ATU6
P001871	Englund2005ATU6
P001872	Englund2005ATU6
P001873	Englund2005ATU6
P001874	Englund2005ATU6
P001875	Englund2005ATU6
P001876	Englund2005ATU6
P001877	Englund2005ATU6
P001878	Englund2005ATU6
P001879	Englund2005ATU6
P001880	Englund2005ATU6
P001881	Englund2005ATU6
P001882	Englund2005ATU6
P001883	Englund2005ATU6
P001884	Englund2005ATU6
P001885	Englund2005ATU6
P001886	Englund2005ATU6
P001887	Englund2005ATU6
P001888	Englund2005ATU6
P001889	Englund2005ATU6
P001890	Englund2005ATU6
P001891	Englund2005ATU6
P001892	Englund2005ATU6
P001893	Englund2005ATU6
P001894	Englund2005ATU6
P001895	Englund2005ATU6
P001896	Englund2005ATU6
P001897	Englund2005ATU6
P001898	Englund2005ATU6
P001899	Englund2005ATU6
P001900	Englund2005ATU6
P001901	Englund2005ATU6
P001903	Englund2005ATU6
P001904	Englund2005ATU6
P001905	Englund2005ATU6
P001906	Englund2005ATU6
P001907	Englund2005ATU6
P001909	Englund2005ATU6
P001910	Englund2005ATU6
P001911	Englund2005ATU6
P001912	Englund2005ATU6
P001913	Englund2005ATU6
P001916	Englund2005ATU6
P001917	Englund2005ATU6
P001918	Englund1993ATU3
P001919	Englund2005ATU6; Green1987ATU2
P001920	Englund2005ATU6; Green1987ATU2
P001921	Englund2005ATU6; Green1987ATU2
P001922	Englund2005ATU6; Green1987ATU2; sec1612
P001923	Englund2005ATU6
P001924	Englund2005ATU6
P001925	Englund2005ATU6
P001926	Englund2005ATU6
P001927	Englund2005ATU6
P001929	Englund2005ATU6
P001930	Englund2005ATU6
P001931	Englund2005ATU6; Green1987ATU2; Nissen1991FrüheSchrift
P001932	Englund2005ATU6
P001933	Englund2005ATU6
P001936	Englund2005ATU6
P001938	Englund2005ATU6
P001940	Englund2005ATU6
P001941	Englund2005ATU6
P001942	Englund2005ATU6
P001943	Englund2005ATU6
P001944	Englund2005ATU6
P001945	Englund2005ATU6
P001946	Englund2005ATU6
P001948	Englund2005ATU6
P001949	Englund2005ATU6
P001950	Englund2005ATU6
P001951	Englund2005ATU6; Green1987ATU2
P001952	Englund2005ATU6
P001954	Englund2005ATU6
P001956	Englund2005ATU6
P001958	Englund2005ATU6
P001960	Englund2005ATU6
P001961	Englund2005ATU6
P001962	Englund2005ATU6
P001965	Englund2005ATU6
P001967	Englund2005ATU6
P001968	Englund2005ATU6
P001971	Englund2005ATU6
P001972	Englund2005ATU6
P001974	Englund2005ATU6
P001976	Englund2005ATU6
P001977	Englund2005ATU6
P001978	Englund2005ATU6
P001979	Englund2005ATU6
P001980	Englund2005ATU6
P001981	Englund2005ATU6
P001982	Englund2005ATU6
P001984	Englund2005ATU6
P001985	Englund2005ATU6
P001986	Englund2005ATU6
P001987	Englund2005ATU6
P001988	Englund2005ATU6
P001990	Englund1998OBO160/1; Englund2005ATU6; Green1987ATU2
P001991	Englund2005ATU6
P001992	Englund2005ATU6
P001993	Englund2005ATU6; Green1987ATU2
P001994	Englund2005ATU6
P001995	Englund1998OBO160/1; Englund2005ATU6
P001996	Englund2005ATU6
P001998	Englund2005ATU6
P002000	Englund2005ATU6
P002001	Englund2005ATU6
P002002	Englund2005ATU6
P002003	Englund2005ATU6; Green1987ATU2
P002004	Englund2005ATU6
P002006	Englund2005ATU6; Szarzyńska1994tags
P002007	Englund2005ATU6
P002008	Englund2005ATU6
P002011	Englund2005ATU6
P002012	Englund2005ATU6
P002015	Englund2005ATU6
P002017	Englund2005ATU6
P002018	Englund2005ATU6
P002021	Englund2005ATU6
P002023	Englund2005ATU6
P002024	Englund2005ATU6
P002025	Englund2005ATU6
P002026	Englund2005ATU6
P002027	Englund2005ATU6
P002028	Englund2005ATU6
P002029	Englund2005ATU6
P002030	Englund2005ATU6
P002031	Englund2005ATU6
P002032	Englund2005ATU6
P002033	Englund2005ATU6
P002034	Englund2005ATU6
P002035	Englund2005ATU6
P002041	Englund2005ATU6
P002043	Englund2005ATU6
P002044	Englund2005ATU6
P002048	Englund2005ATU6
P002050	Englund2005ATU6
P002051	Englund2005ATU6
P002052	Englund2005ATU6
P002053	Englund2005ATU6
P002054	Englund2005ATU6
P002056	Englund2005ATU6
P002059	Englund2005ATU6
P002060	Englund2005ATU6
P002061	Englund2005ATU6
P002062	Englund2005ATU6
P002063	Englund1998OBO160/1; Englund2005ATU6; Green1987ATU2
P002064	Englund2005ATU6
P002068	Englund2005ATU6
P002069	Englund2005ATU6
P002070	Englund2005ATU6
P002073	Englund2005ATU6
P002074	Englund2005ATU6
P002076	Englund2005ATU6
P002079	Englund2005ATU6
P002080	Englund2005ATU6
P002081	Englund2005ATU6
P002082	Englund2005ATU6
P002083	Englund2005ATU6
P002084	Englund2005ATU6
P002085	Englund2005ATU6; Green1982ZA72
P002086	Englund2005ATU6
P002087	Englund2005ATU6
P002088	Englund2005ATU6
P002089	Englund2005ATU6
P002090	Englund2005ATU6
P002091	Englund2005ATU6
P002092	Englund2005ATU6
P002093	Englund2005ATU6
P002094	Englund2005ATU6
P002095	Englund2005ATU6
P002096	Englund2005ATU6
P002097	Englund2005ATU6
P002098	Englund2005ATU6
P002099	Englund2005ATU6
P002100	Englund2005ATU6
P002101	Englund2005ATU6
P002102	Englund2005ATU6
P002103	Englund2005ATU6
P002104	Englund2005ATU6
P002105	Englund2005ATU6
P002106	Englund2005ATU6
P002107	Englund2005ATU6
P002108	Englund2005ATU6
P002109	Englund1988timekeeping; Englund2005ATU6
P002110	Englund2005ATU6
P002111	Englund2005ATU6
P002112	Englund2005ATU6
P002113	Englund2005ATU6
P002115	Englund2005ATU6
P002116	Englund2005ATU6
P002120	Englund2005ATU6
P002121	Englund2005ATU6
P002122	Englund2005ATU6
P002123	Englund2005ATU6
P002125	Englund2005ATU6
P002126	Englund2005ATU6
P002127	Englund2005ATU6
P002128	Englund2005ATU6
P002129	Englund2005ATU6
P002130	Englund2005ATU6
P002131	Englund2005ATU6
P002133	Englund2005ATU6
P002135	Englund2005ATU6
P002136	Englund2005ATU6
P002138	Englund2005ATU6
P002139	Englund2005ATU6
P002140	Englund2005ATU6
P002141	Englund2005ATU6
P002142	Englund2005ATU6
P002143	Englund2005ATU6
P002144	Englund2005ATU6
P002145	Englund2005ATU6
P002146	Englund2005ATU6
P002147	Englund2005ATU6
P002148	Englund2005ATU6
P002150	Englund2005ATU6
P002151	Englund2005ATU6
P002153	Englund2005ATU6
P002154	Englund2005ATU6
P002157	Englund2005ATU6
P002169	Englund2005ATU6
P002170	Englund2005ATU6
P002171	Englund2005ATU6
P002172	Englund2005ATU6
P002173	Englund2005ATU6
P002174	Englund2005ATU6
P002175	Englund2005ATU6
P002176	Englund2005ATU6
P002177	Englund1998OBO160/1; Englund2005ATU6; Szarzyńska1994tags; Woods2010writing
P002178	Englund2005ATU6
P002179	Englund2005ATU6
P002180	Englund2005ATU6
P002181	Englund2005ATU6
P002183	Englund2005ATU6
P002184	Englund2005ATU6
P002185	Englund2005ATU6
P002186	Englund2005ATU6
P002187	Englund2005ATU6
P002188	Englund2005ATU6
P002189	Englund2005ATU6
P002192	Englund2005ATU6
P002194	Englund2005ATU6
P002195	Englund2005ATU6
P002197	Englund2005ATU6
P002198	Englund1993ATU3
P002199	Englund2005ATU6
P002200	Englund2005ATU6
P002201	Englund2005ATU6
P002202	Englund2005ATU6
P002203	Englund2005ATU6
P002204	Englund2005ATU6
P002205	Englund2005ATU6
P002206	Englund2005ATU6; Nissen1991FrüheSchrift
P002207	Englund1998OBO160/1; Englund2005ATU6; Green1981cuneiform; Szarzyńska1994tags; Woods2010writing
P002208	Englund1998OBO160/1; Englund2005ATU6; Nissen1991FrüheSchrift; sec1634; Szarzyńska1994tags; Woods2010writing
P002209	Englund2005ATU6
P002211	Englund2005ATU6
P002212	Englund2005ATU6
P002213	Englund2005ATU6
P002214	Englund2005ATU6
P002216	Englund2005ATU6
P002218	Englund2005ATU6
P002221	Englund2005ATU6
P002223	Englund2005ATU6
P002225	Englund2005ATU6
P002226	Englund2005ATU6
P002228	Englund2005ATU6
P002230	Englund2005ATU6
P002275	Green1987ATU2
P002282	Englund2005ATU6
P002284	Englund2005ATU6
P002285	Englund2005ATU6
P002286	Englund2005ATU6
P002287	Englund2005ATU6
P002288	Englund2005ATU6
P002291	Englund2005ATU6
P002292	Englund1998OBO160/1; Englund2005ATU6; Green1987ATU2; Nissen1991FrüheSchrift
P002293	Englund2005ATU6
P002294	Englund2005ATU6
P002295	Englund2005ATU6
P002296	Englund2005ATU6
P002298	Englund2005ATU6
P002300	Englund2005ATU6
P002301	Englund2005ATU6
P002302	Englund2005ATU6
P002303	Englund2005ATU6
P002306	Englund2005ATU6
P002308	Englund1988timekeeping
P002326	Englund2005ATU6
P002327	Englund2005ATU6
P002328	Englund2005ATU6
P002329	Englund2005ATU6
P002330	Englund2005ATU6
P002331	Englund2005ATU6
P002332	Englund2005ATU6
P002333	Englund2005ATU6
P002334	Englund2005ATU6
P002335	Englund2005ATU6
P002336	Englund2005ATU6
P002337	Englund2005ATU6
P002338	Englund2005ATU6
P002339	Englund2005ATU6
P002340	Englund2005ATU6
P002341	Englund2005ATU6
P002342	Englund2005ATU6
P002343	Englund2005ATU6
P002344	Englund2005ATU6
P002346	Englund2005ATU6
P002347	Englund2005ATU6
P002348	Englund2005ATU6
P002350	Englund2005ATU6
P002352	Englund2005ATU6
P002353	Englund2005ATU6
P002354	Englund2005ATU6
P002355	Englund2005ATU6
P002356	Englund2005ATU6
P002357	Englund2005ATU6
P002358	Englund2005ATU6
P002359	Englund2005ATU6
P002360	Englund2005ATU6
P002362	Englund2005ATU6
P002363	Englund2005ATU6
P002364	Englund2005ATU6
P002365	Englund2005ATU6
P002366	Englund2005ATU6
P002368	Englund2005ATU6
P002370	Englund2005ATU6
P002371	Englund2005ATU6
P002378	Englund2005ATU6
P002398	Englund2005ATU6
P002399	Englund2005ATU6
P002401	Englund2005ATU6
P002402	Englund2005ATU6
P002403	Englund2005ATU6
P002404	Englund2005ATU6
P002406	Englund2005ATU6
P002407	Englund1998OBO160/1; Englund2005ATU6
P002408	Englund2005ATU6
P002409	Englund2005ATU6
P002410	Englund2005ATU6
P002411	Englund2005ATU6
P002420	Green1987ATU2
P002421	Green1987ATU2
P002435	Englund2005ATU6
P002436	Englund2005ATU6
P002437	Englund2005ATU6
P002438	Englund2005ATU6
P002439	Englund2005ATU6
P002440	Englund2005ATU6
P002441	Englund2005ATU6
P002442	Englund2005ATU6
P002443	Englund2005ATU6
P002448	Englund2005ATU6
P002449	Englund2005ATU6
P002451	Englund2005ATU6
P002482	Englund2005ATU6
P002483	Englund2005ATU6
P002484	Englund2005ATU6
P002485	Englund2005ATU6
P002486	Englund2005ATU6
P002487	Englund2005ATU6
P002488	Englund2005ATU6
P002489	Englund2005ATU6
P002490	Englund2005ATU6
P002491	Englund2005ATU6
P002492	Englund2005ATU6
P002493	Englund2005ATU6
P002494	Englund2005ATU6
P002495	Englund2005ATU6
P002496	Englund2005ATU6
P002497	Englund2005ATU6
P002498	Englund2005ATU6
P002499	Englund2005ATU6
P002504	Englund2005ATU6
P002505	Englund2005ATU6
P002506	Englund2005ATU6
P002507	Englund2005ATU6
P002509	Englund2005ATU6
P002510	Englund2005ATU6
P002511	Englund2005ATU6
P002512	Englund2005ATU6
P002513	Englund2005ATU6
P002514	Englund2005ATU6
P002515	Englund2005ATU6
P002516	Englund2005ATU6
P002518	Englund2005ATU6
P002519	Englund2005ATU6
P002520	Englund2005ATU6
P002521	Englund2005ATU6
P002522	Englund2005ATU6
P002523	Englund2005ATU6
P002524	Englund2005ATU6
P002525	Englund2005ATU6
P002526	Englund2005ATU6
P002527	Englund2005ATU6
P002528	Englund2005ATU6
P002529	Englund2005ATU6
P002530	Englund2005ATU6; Woods2010writing
P002531	Englund2005ATU6
P002532	Englund2005ATU6
P002533	Englund2005ATU6; Green1987ATU2; sec1649
P002534	Englund2005ATU6
P002537	Englund2005ATU6
P002538	Englund2005ATU6
P002539	Englund2005ATU6
P002540	Damerow1991; Englund1998OBO160/1; Englund2005ATU6; Green1987ATU2; sec1651; sec1652
P002542	Englund2005ATU6
P002543	Englund2005ATU6
P002544	Englund2005ATU6
P002545	Englund2005ATU6
P002546	Englund2005ATU6
P002547	Englund2005ATU6
P002551	Englund2005ATU6; Green1987ATU2
P002552	Green1987ATU2
P002553	Englund2005ATU6
P002554	Englund2005ATU6
P002556	Englund2005ATU6
P002557	Englund2005ATU6
P002558	Englund2005ATU6
P002562	Englund1993ATU3
P002563	Englund2005ATU6
P002568	Englund2005ATU6
P002569	Englund2005ATU6
P002577	Englund1994ATU5
P002579	Englund2005ATU6
P002580	Englund1994ATU5
P002581	Englund1994ATU5
P002582	Englund1994ATU5
P002583	Englund1994ATU5
P002584	Englund1994ATU5; Nissen1986WorldArchaeology17; Nissen1991FrüheSchrift
P002585	Englund1994ATU5
P002586	Englund1994ATU5; Nissen1986WorldArchaeology17; sec1660
P002587	Englund2005ATU6
P002590	Englund1993ATU3
P002591	Englund2005ATU6
P002592	Nissen1986WorldArchaeology17; sec1661
P002593	Englund2005ATU6
P002594	Englund2005ATU6
P002597	Englund2005ATU6
P002599	Englund2005ATU6
P002602	Englund2005ATU6
P002603	Englund2005ATU6
