12848	𒡈	128DF	𒣟	|GURUŠ~b×2(N14)|	|GURUŠ~b×2(N14)|	GURUSH-B TIMES TWO-N14	GURUSH-B TIMES TWO-N14	o0900953
12849	𒡉	128E0	𒣠	|GURUŠ~c×2(N14)|	|GURUŠ~c×2(N14)|	GURUSH-C TIMES TWO-N14	GURUSH-C TIMES TWO-N14	o0900954
1284A	𒡊	128E1	𒣡	GURUŠDA	GURUŠDA	GURUSHDA	GURUSHDA	o0900955
1284B	𒡋	128E2	𒣢	HAL	HAL	HAL	HAL	o0900956
1284C	𒡌	128E3	𒣣	HALUB	HALUB	HALUB	HALUB	o0900957
1284D	𒡍	128E4	𒣤	HAŠHUR	HAŠHUR	HASHHUR	HASHHUR	o0900958
1284E	𒡎	128E5	𒣥	|HAŠHUR×MA|	|HAŠHUR×MA|	HASHHUR TIMES MA	HASHHUR TIMES MA	o0900959
1284F	𒡏	128E6	𒣦	HI	HI	HI	HI	o0900960
12850	𒡐	F300F	󳀏	|HI×HI|		HI TIMES HI		o0903383
12851	𒡑	128EA	𒣪	|HI×LAGAB~a|	|HI×LAGAB~a|	HI TIMES LAGAB-A	HI TIMES LAGAB-A	o0900966
12852	𒡒	128EC	𒣬	|HI×1(N57)|	|HI×1(N57)|	HI TIMES ONE-N57	HI TIMES ONE-N57	o0900968
12853	𒡓	F3092	󳂒	|(HI×1(N57))&(HI×1(N57))|		HI TIMES ONE-N57 OVER HI TIMES ONE-N57		o0903408
12854	𒡔	128EE	𒣮	|HI×1(N57@t)|	|HI×1(N57@t)|	HI TIMES ONE-N57 TENU	HI TIMES ONE-N57 TENU	o0900970
12855	𒡕	128F0	𒣰	HI@g~a	HI@g~a	HI GUNU-A	HI GUNU-A	o0900976
12856	𒡖	128F1	𒣱	HI@g~b	HI@g~b	HI GUNU-B	HI GUNU-B	o0900977
12857	𒡗	128F2	𒣲	HI@g~c	HI@g~c	HI GUNU-C	HI GUNU-C	o0900978
12858	𒡘	128F3	𒣳	I	I	I	I	o0900981
12859	𒡙	128F4	𒣴	IB~a	IB~a	IB-A	IB-A	o0900983
1285A	𒡚	128F5	𒣵	IB~a@n	IB~a@n	IB-A NUTILLU	IB-A NUTILLU	o0900987
1285B	𒡛	128F6	𒣶	IB~b	IB~b	IB-B	IB-B	o0900984
1285C	𒡜	F3072	󳁲	IB~c		IB-C		o0900985
1285D	𒡝	128F7	𒣷	IDIGNA	IDIGNA	IDIGNA	IDIGNA	o0900988
1285E	𒡞	128F9	𒣹	IG~a	IG~a	IG-A	IG-A	o0900991
1285F	𒡟	128FA	𒣺	IG~b	IG~b	IG-B	IG-B	o0900992
12860	𒡠	128FB	𒣻	IL	IL	IL	IL	o0900995
12861	𒡡	128FE	𒣾	IM~a	IM~a	IM-A	IM-A	o0901000
12862	𒡢	128FF	𒣿	IM~b	IM~b	IM-B	IM-B	o0901001
12863	𒡣	12900	𒤀	IN~b	IN~b	IN-B	IN-B	o0901005
12864	𒡤	12902	𒤂	IN~d	IN~d	IN-D	IN-D	o0901007
12865	𒡥	12903	𒤃	IR~a	IR~a	IR-A	IR-A	o0901009
12866	𒡦	12905	𒤅	IR~b	IR~b	IR-B	IR-B	o0901010
12867	𒡧	12906	𒤆	IR~c	IR~c	IR-C	IR-C	o0901011
12868	𒡨	12907	𒤇	IR~d	IR~d	IR-D	IR-D	o0901012
12869	𒡩	1290A	𒤊	IRHAN	IRHAN	IRHAN	IRHAN	o0901018
1286A	𒡪	1290B	𒤋	IŠ~a	IŠ~a	ISH-A	ISH-A	o0901020
1286B	𒡫	1290D	𒤍	IŠ~b	IŠ~b	ISH-B	ISH-B	o0901022
1286C	𒡬	12913	𒤓	IŠ~c	IŠ~c	ISH-C	ISH-C	o0901028
1286D	𒡭	12914	𒤔	KA~a	KA~a	KA-A	KA-A	o0901030
1286E	𒡮	12915	𒤕	|KA~a×SAR~a|	|KA~a×SAR~a|	KA-A TIMES SAR-A	KA-A TIMES SAR-A	o0901036
1286F	𒡯	12918	𒤘	KA₂~a	KA₂~a	KA2-A	KA2-A	o0901038
12870	𒡰	12919	𒤙	KA₂~b	KA₂~b	KA2-B	KA2-B	o0901039
12871	𒡱	1291B	𒤛	|KA₂~d×LAM~b|	|KA₂~d×LAM~b~v2|	KA2-D TIMES LAM-B	KA2-D TIMES LAM-B VARIANT 2	o0901043
12872	𒡲	1291C	𒤜	KAB	KAB	KAB	KAB	o0901044
12873	𒡳	1291E	𒤞	KAD₄~a	KAD₄~a	KAD4-A	KAD4-A	o0901047
12874	𒡴	1291F	𒤟	KAD₄~b	KAD₄~b	KAD4-B	KAD4-B	o0901048
12875	𒡵	12922	𒤢	KAK~a	KAK~a	KAK-A	KAK-A	o0901052
12876	𒡶	12924	𒤤	KAK~b	KAK~b	KAK-B	KAK-B	o0901053
12877	𒡷	12925	𒤥	KAL~a	KAL~a	KAL-A	KAL-A	o0901057
12878	𒡸	12926	𒤦	KAL~b1	KAL~b1	KAL-B1	KAL-B1	o0901058
12879	𒡹	12928	𒤨	KAL~b2	KAL~b2	KAL-B2	KAL-B2	o0901060
1287A	𒡺	12929	𒤩	KALAM~a	KALAM~a	KALAM-A	KALAM-A	o0901062
1287B	𒡻	1292A	𒤪	KALAM~b	KALAM~b	KALAM-B	KALAM-B	o0901063
1287C	𒡼	1292B	𒤫	KALAM~c	KALAM~c	KALAM-C	KALAM-C	o0901064
1287D	𒡽	1292C	𒤬	KALAM~d	KALAM~d	KALAM-D	KALAM-D	o0901065
1287E	𒡾	1292D	𒤭	KALAM~e	KALAM~e	KALAM-E	KALAM-E	o0901066
1287F	𒡿	1292E	𒤮	KALAM~f	KALAM~f	KALAM-F	KALAM-F	o0901067
12880	𒢀	F303C	󳀼	KALAM~g		KALAM-G		o0901068
12881	𒢁	F303D	󳀽	KALAM~h		KALAM-H		o0901069
12882	𒢂	F303E	󳀾	KALAM~h2		KALAM-H2		o0901070
12883	𒢃	12930	𒤰	KAR₂~a	KAR₂~a	KAR2-A	KAR2-A	o0901073
12884	𒢄	12931	𒤱	KAR₂~b	KAR₂~b	KAR2-B	KAR2-B	o0901074
12885	𒢅	12932	𒤲	KASKAL	KASKAL	KASKAL	KASKAL	o0901075
12886	𒢆	12934	𒤴	KAŠ~a	KAŠ~a	KASH-A	KASH-A	o0901078
12887	𒢇	12936	𒤶	KAŠ~b	KAŠ~b	KASH-B	KASH-B	o0901080
12888	𒢈	12939	𒤹	|KAŠ~b×ŠE~a@t|	|KAŠ~b~v1×ŠE~a@t~v1|	KASH-B TIMES SHE-A TENU	KASH-B VARIANT 1 TIMES SHE-A TENU VARIANT 1	o0901086
12889	𒢉	1293A	𒤺	KAŠ~c	KAŠ~c	KASH-C	KASH-C	o0901082
1288A	𒢊	1293B	𒤻	KAŠ~d	KAŠ~d	KASH-D	KASH-D	o0901083
1288B	𒢋	1293C	𒤼	KI	KI	KI	KI	o0901090
1288C	𒢌	1293D	𒤽	KI@n	KI@n	KI NUTILLU	KI NUTILLU	o0901091
1288D	𒢍	1293E	𒤾	|KI@n×DUB~a|	|KI@n×DUB~a|	KI NUTILLU TIMES DUB-A	KI NUTILLU TIMES DUB-A	o0901093
1288E	𒢎	1293F	𒤿	KIB	KIB	KIB	KIB	o0901094
1288F	𒢏	12940	𒥀	KIB@g	KIB@g	KIB GUNU	KIB GUNU	o0901095
12890	𒢐	12941	𒥁	KID~a	KID~a	KID-A	KID-A	o0901097
12891	𒢑	12942	𒥂	KID~b	KID~b	KID-B	KID-B	o0901098
12892	𒢒	12943	𒥃	KID~c	KID~c	KID-C	KID-C	o0901099
12893	𒢓	12944	𒥄	KID~d	KID~d	KID-D	KID-D	o0901100
12894	𒢔	12945	𒥅	KID~e	KID~e	KID-E	KID-E	o0901101
12895	𒢕	12946	𒥆	KIN	KIN	KIN	KIN	o0901102
12896	𒢖	12947	𒥇	KIN₂~a	KIN₂~a	KIN2-A	KIN2-A	o0901104
12897	𒢗	F3073	󳁳	KIN₂~b		KIN2-B		o0901105
12898	𒢘	12948	𒥈	KIN₂~c	KIN₂~c	KIN2-C	KIN2-C	o0901106
12899	𒢙	12949	𒥉	KIN₂~d	KIN₂~d	KIN2-D	KIN2-D	o0901107
1289A	𒢚	1294A	𒥊	KIN₂~e	KIN₂~e	KIN2-E	KIN2-E	o0901108
1289B	𒢛	1294E	𒥎	KISAL~a1	KISAL~a1	KISAL-A1	KISAL-A1	o0901113
1289C	𒢜	12950	𒥐	KISAL~b1	KISAL~b1	KISAL-B1	KISAL-B1	o0901115
1289D	𒢝	12951	𒥑	KISAL~b2	KISAL~b2	KISAL-B2	KISAL-B2	o0901116
1289E	𒢞	12952	𒥒	KISAL~b2@t	KISAL~b2@t	KISAL-B2 TENU	KISAL-B2 TENU	o0901120
1289F	𒢟	12953	𒥓	KISAL~b3	KISAL~b3	KISAL-B3	KISAL-B3	o0901117
128A0	𒢠	12954	𒥔	KISIM~a	KISIM~a	KISIM-A	KISIM-A	o0901122
128A1	𒢡	12955	𒥕	KISIM~b	KISIM~b	KISIM-B	KISIM-B	o0901123
128A2	𒢢	12959	𒥙	KISIM~c	KISIM~c	KISIM-C	KISIM-C	o0901127
128A3	𒢣	1295A	𒥚	KIŠ	KIŠ	KISH	KISH	o0901128
128A4	𒢤	1295C	𒥜	KIŠIK~a	KIŠIK~a	KISHIK-A	KISHIK-A	o0901131
128A5	𒢥	1295D	𒥝	KIŠIK~b	KIŠIK~b	KISHIK-B	KISHIK-B	o0901132
128A6	𒢦	1295E	𒥞	KITI	KITI	KITI	KITI	o0901133
128A7	𒢧	12960	𒥠	KU~a	KU~a	KU-A	KU-A	o0901136
128A8	𒢨	12961	𒥡	KU~b1	KU~b1	KU-B1	KU-B1	o0901137
128A9	𒢩	12962	𒥢	KU~b2	KU~b2	KU-B2	KU-B2	o0901138
128AA	𒢪	12963	𒥣	KU₃~a	KU₃~a	KU3-A	KU3-A	o0901142
128AB	𒢫	12964	𒥤	KU₃~c	KU₃~c	KU3-C	KU3-C	o0901143
128AC	𒢬	12965	𒥥	KU₆~a	KU₆~a	KU6-A	KU6-A	o0901145
128AD	𒢭	12968	𒥨	|KU₆~a+KU₆~a|	|KU₆~a+KU₆~a|	KU6-A JOINING KU6-A	KU6-A JOINING KU6-A	o0901153
128AE	𒢮	1296A	𒥪	KU₆~c	KU₆~c	KU6-C	KU6-C	o0901146
128AF	𒢯	1296C	𒥬	KUR~a	KUR~a	KUR-A	KUR-A	o0901158
128B0	𒢰	1296F	𒥯	KUR~b	KUR~b	KUR-B	KUR-B	o0901159
128B1	𒢱	12971	𒥱	KUR~c	KUR~c	KUR-C	KUR-C	o0901160
128B2	𒢲	12974	𒥴	KUR@g~a	KUR@g~a	KUR GUNU-A	KUR GUNU-A	o0901169
128B3	𒢳	12975	𒥵	KUR@g~b	KUR@g~b	KUR GUNU-B	KUR GUNU-B	o0901170
128B4	𒢴	12976	𒥶	KUŠU₂~a	KUŠU₂~a	KUSHU2-A	KUSHU2-A	o0901172
128B5	𒢵	12977	𒥷	KUŠU₂~b	KUŠU₂~b	KUSHU2-B	KUSHU2-B	o0901173
128B6	𒢶	12978	𒥸	KUŠU₂~c	KUŠU₂~c	KUSHU2-C	KUSHU2-C	o0901174
128B7	𒢷	12979	𒥹	KUŠU₂~d	KUŠU₂~d	KUSHU2-D	KUSHU2-D	o0901175
128B8	𒢸	1297A	𒥺	KUŠU₂~e	KUŠU₂~e	KUSHU2-E	KUSHU2-E	o0901176
128B9	𒢹	1297B	𒥻	KUŠU₂~f	KUŠU₂~f	KUSHU2-F	KUSHU2-F	o0901177
128BA	𒢺	1297C	𒥼	LA~b	LA~b	LA-B	LA-B	o0901179
128BB	𒢻	1297E	𒥾	LA~d	LA~d	LA-D	LA-D	o0901181
128BC	𒢼	1297F	𒥿	LA₂	LA₂	LA2	LA2	o0901184
128BD	𒢽	12980	𒦀	LAGAB~a	LAGAB~a	LAGAB-A	LAGAB-A	o0901186
128BE	𒢾	12983	𒦃	|LAGAB~a×DU₆~a|	|LAGAB~a×DU₆~a~v1|	LAGAB-A TIMES DU6-A	LAGAB-A TIMES DU6-A VARIANT 1	o0901197
128BF	𒢿	12985	𒦅	|LAGAB~a×KU₆~a|	|LAGAB~a×KU₆~a|	LAGAB-A TIMES KU6-A	LAGAB-A TIMES KU6-A	o0901207
128C0	𒣀	12986	𒦆	|LAGAB~a×(KU₆~a+KU₆~a)|	|LAGAB~a×(KU₆~a+KU₆~a)|	LAGAB-A TIMES KU6-A JOINING KU6-A	LAGAB-A TIMES KU6-A JOINING KU6-A	o0901209
128C1	𒣁	12987	𒦇	|LAGAB~a×KUŠU₂~a@t|	|LAGAB~a×KUŠU₂~a@t|	LAGAB-A TIMES KUSHU2-A TENU	LAGAB-A TIMES KUSHU2-A TENU	o0901213
128C2	𒣂	12989	𒦉	|LAGAB~a×ME~a|	|LAGAB~a×ME~a|	LAGAB-A TIMES ME-A	LAGAB-A TIMES ME-A	o0901219
128C3	𒣃	1298A	𒦊	|LAGAB~a×NUN~b|	|LAGAB~a×NUN~b|	LAGAB-A TIMES NUN-B	LAGAB-A TIMES NUN-B	o0901229
128C4	𒣄	1298B	𒦋	|LAGAB~a×PA~a|	|LAGAB~a×PA~a|	LAGAB-A TIMES PA-A	LAGAB-A TIMES PA-A	o0901231
128C5	𒣅	1298D	𒦍	|LAGAB~a×SIG₇|	|LAGAB~a×SIG₇~v1|	LAGAB-A TIMES SIG7	LAGAB-A TIMES SIG7 VARIANT 1	o0901237
128C6	𒣆	1298E	𒦎	|LAGAB~a×SU~a|	|LAGAB~a×SU~a|	LAGAB-A TIMES SU-A	LAGAB-A TIMES SU-A	o0901239
128C7	𒣇	1298F	𒦏	|LAGAB~a×ŠA|	|LAGAB~a×ŠA|	LAGAB-A TIMES SHA	LAGAB-A TIMES SHA	o0901243
128C8	𒣈	12990	𒦐	|LAGAB~a×ŠITA~a1|	|LAGAB~a×ŠITA~a1|	LAGAB-A TIMES SHITA-A1	LAGAB-A TIMES SHITA-A1	o0901245
128C9	𒣉	12991	𒦑	|LAGAB~a×TI|	|LAGAB~a×TI|	LAGAB-A TIMES TI	LAGAB-A TIMES TI	o0901248
128CA	𒣊	12992	𒦒	|LAGAB~a×U₄|	|LAGAB~a×U₄|	LAGAB-A TIMES U4	LAGAB-A TIMES U4	o0901250
128CB	𒣋	12993	𒦓	|LAGAB~a×UB|	|LAGAB~a×UB|	LAGAB-A TIMES UB	LAGAB-A TIMES UB	o0901253
128CC	𒣌	12995	𒦕	|LAGAB~a×ZATU753|	|LAGAB~a×ZATU753|	LAGAB-A TIMES ZATU753	LAGAB-A TIMES ZATU753	o0901258
128CD	𒣍	12996	𒦖	|LAGAB~a×2(N14)|	|LAGAB~a×2(N14)|	LAGAB-A TIMES TWO-N14	LAGAB-A TIMES TWO-N14	o0901223
128CE	𒣎	F301A	󳀚	|LAGAB~a×1(N58)|		LAGAB-A TIMES ONE-N58		o0901225
128CF	𒣏	12997	𒦗	LAGAB~b	LAGAB~b	LAGAB-B	LAGAB-B	o0901187
128D0	𒣐	1299A	𒦚	|LAGAB~b×HI|	|LAGAB~b×HI|	LAGAB-B TIMES HI	LAGAB-B TIMES HI	o0901201
128D1	𒣑	1299B	𒦛	|LAGAB~b×KUR~e|	|LAGAB~b×KUR~e|	LAGAB-B TIMES KUR-E	LAGAB-B TIMES KUR-E	o0901211
128D2	𒣒	1299C	𒦜	|LAGAB~b×PA~a|	|LAGAB~b×PA~a|	LAGAB-B TIMES PA-A	LAGAB-B TIMES PA-A	o0901232
128D3	𒣓	1299E	𒦞	|LAGAB~b×U₄|	|LAGAB~b×U₄|	LAGAB-B TIMES U4	LAGAB-B TIMES U4	o0901251
128D4	𒣔	1299F	𒦟	|LAGAB~b&LAGAB~b|	|LAGAB~b&LAGAB~b|	LAGAB-B OVER LAGAB-B	LAGAB-B OVER LAGAB-B	o0901260
128D5	𒣕	129A0	𒦠	LAGAR~a	LAGAR~a	LAGAR-A	LAGAR-A	o0901262
128D6	𒣖	129A1	𒦡	LAGAR~a@r	LAGAR~a@r	LAGAR-A REVERSED	LAGAR-A REVERSED	o0901267
128D7	𒣗	129A2	𒦢	LAGAR~b1	LAGAR~b1	LAGAR-B1	LAGAR-B1	o0901263
128D8	𒣘	129A3	𒦣	LAGAR~b2	LAGAR~b2	LAGAR-B2	LAGAR-B2	o0901264
128D9	𒣙	129A4	𒦤	LAGAR~c	LAGAR~c	LAGAR-C	LAGAR-C	o0901265
128DA	𒣚	129A6	𒦦	LAL₂~a	LAL₂~a	LAL2-A	LAL2-A	o0901270
128DB	𒣛	F303F	󳀿	|LAL₂~a×NAGA~a|		LAL2-A TIMES NAGA-A		o0901275
128DC	𒣜	129A8	𒦨	|LAL₂~a×NIM~b2|	|LAL₂~a×NIM~b2|	LAL2-A TIMES NIM-B2	LAL2-A TIMES NIM-B2	o0901277
128DD	𒣝	129A9	𒦩	LAL₂~b	LAL₂~b	LAL2-B	LAL2-B	o0901271
128DE	𒣞	129AA	𒦪	LAL₃~a	LAL₃~a	LAL3-A	LAL3-A	o0901279
128DF	𒣟	129AC	𒦬	LAM~a	LAM~a	LAM-A	LAM-A	o0901283
128E0	𒣠	129AD	𒦭	LAM~b	LAM~b	LAM-B	LAM-B	o0901284
128E1	𒣡	129AE	𒦮	LAM~b@r	LAM~b@r	LAM-B REVERSED	LAM-B REVERSED	o0901290
128E2	𒣢	129B0	𒦰	LAM~b@t	LAM~b@t	LAM-B TENU	LAM-B TENU	o0901294
128E3	𒣣	129B3	𒦳	LI	LI	LI	LI	o0901301
128E4	𒣤	129B5	𒦵	LIŠ	LIŠ	LISH	LISH	o0901303
128E5	𒣥	129B6	𒦶	LU₂	LU₂	LU2	LU2	o0901304
128E6	𒣦	129BA	𒦺	LUGAL	LUGAL	LUGAL	LUGAL	o0901310
128E7	𒣧	129BC	𒦼	LUM	LUM	LUM	LUM	o0901312
128E8	𒣨	129BD	𒦽	MA	MA	MA	MA	o0901313
128E9	𒣩	129BE	𒦾	|MA×MA|	|MA×MA|	MA TIMES MA	MA TIMES MA	o0901316
128EA	𒣪	129BF	𒦿	|MA×1(N58)|	|MA×1(N58)|	MA TIMES ONE-N58	MA TIMES ONE-N58	o0901318
128EB	𒣫	129C1	𒧁	|MA×A|	|MA~v1×A|	MA TIMES A	MA VARIANT 1 TIMES A	o0901315
128EC	𒣬	129C2	𒧂	MA₂	MA₂	MA2	MA2	o0901320
128ED	𒣭	129C3	𒧃	MAGUR~a	MAGUR~a	MAGUR-A	MAGUR-A	o0901322
128EE	𒣮	129C5	𒧅	MAH~a	MAH~a	MAH-A	MAH-A	o0901325
128EF	𒣯	129C6	𒧆	|MAH~a×AB₂|	|MAH~a×AB₂|	MAH-A TIMES AB2	MAH-A TIMES AB2	o0901328
128F0	𒣰	129C7	𒧇	|MAH~a×GUKKAL~a|	|MAH~a×GUKKAL~a|	MAH-A TIMES GUKKAL-A	MAH-A TIMES GUKKAL-A	o0901330
128F1	𒣱	129C8	𒧈	|MAH~a×KU₆~a|	|MAH~a×KU₆~a|	MAH-A TIMES KU6-A	MAH-A TIMES KU6-A	o0901332
128F2	𒣲	129C9	𒧉	|MAH~a×MAŠ|	|MAH~a×MAŠ|	MAH-A TIMES MASH	MAH-A TIMES MASH	o0901335
128F3	𒣳	129CA	𒧊	|MAH~a×NA~a|	|MAH~a×NA~a|	MAH-A TIMES NA-A	MAH-A TIMES NA-A	o0901338
128F4	𒣴	129CB	𒧋	|MAH~a×(SILA₃~a×UMBIN~a)|	|MAH~a×(SILA₃~a×UMBIN~a)|	MAH-A TIMES SILA3-A TIMES UMBIN-A	MAH-A TIMES SILA3-A TIMES UMBIN-A	o0901343
128F5	𒣵	129CC	𒧌	|MAH~a×TUG₂~a|	|MAH~a×TUG₂~a|	MAH-A TIMES TUG2-A	MAH-A TIMES TUG2-A	o0901345
128F6	𒣶	F3040	󳁀	|MAH~a×TUN₃~c|		MAH-A TIMES TUN3-C		o0901347
128F7	𒣷	129CD	𒧍	|MAH~a×UD₅~a|	|MAH~a×UD₅~a~v1|	MAH-A TIMES UD5-A	MAH-A TIMES UD5-A VARIANT 1	o0901349
128F8	𒣸	129CE	𒧎	|MAH~a×UDU~a|	|MAH~a×UDU~a|	MAH-A TIMES UDU-A	MAH-A TIMES UDU-A	o0901351
128F9	𒣹	129CF	𒧏	|MAH~a×UR~a|	|MAH~a×UR~a|	MAH-A TIMES UR-A	MAH-A TIMES UR-A	o0901353
128FA	𒣺	129D0	𒧐	|MAH~a×UTUA~a|	|MAH~a×UTUA~a|	MAH-A TIMES UTUA-A	MAH-A TIMES UTUA-A	o0901355
128FB	𒣻	129D2	𒧒	|MAH~a×ZATU659|	|MAH~a×ZATU659|	MAH-A TIMES ZATU659	MAH-A TIMES ZATU659	o0901359
128FC	𒣼	129D3	𒧓	MAH~b	MAH~b	MAH-B	MAH-B	o0901326
128FD	𒣽	129D6	𒧖	|MAH~b×NA~a|	|MAH~b×NA~a|	MAH-B TIMES NA-A	MAH-B TIMES NA-A	o0901339
128FE	𒣾	129D7	𒧗	|MAH~b×SAL|	|MAH~b×SAL|	MAH-B TIMES SAL	MAH-B TIMES SAL	o0901341
128FF	𒣿	129D8	𒧘	MAR~a	MAR~a	MAR-A	MAR-A	o0901361
12900	𒤀	129D9	𒧙	MAR~a@t	MAR~a@t	MAR-A TENU	MAR-A TENU	o0901375
12901	𒤁	129DB	𒧛	MAR~b	MAR~b	MAR-B	MAR-B	o0901363
12902	𒤂	129DC	𒧜	|MAR~b×(LAGAB~b.ŠE₃)|	|MAR~b×(LAGAB~b.ŠE₃~v1)|	MAR-B TIMES LAGAB-B PLUS SHE3	MAR-B TIMES LAGAB-B PLUS SHE3 VARIANT 1	o0901367
12903	𒤃	129DD	𒧝	|MAR~b×ŠE~a|	|MAR~b×ŠE~a|	MAR-B TIMES SHE-A	MAR-B TIMES SHE-A	o0901369
12904	𒤄	F301C	󳀜	MAR@g~a		MAR GUNU-A		o0901373
12905	𒤅	129DF	𒧟	MAŠ	MAŠ	MASH	MASH	o0901376
12906	𒤆	129E0	𒧠	MAŠ₂	MAŠ₂	MASH2	MASH2	o0901377
12907	𒤇	129E1	𒧡	MAŠ₂@g	MAŠ₂@g	MASH2 GUNU	MASH2 GUNU	o0901378
12908	𒤈	129E2	𒧢	ME~a	ME~a	ME-A	ME-A	o0901380
12909	𒤉	129E3	𒧣	ME~b	ME~b	ME-B	ME-B	o0901381
1290A	𒤊	129E4	𒧤	ME₃	ME₃	ME3	ME3	o0901382
1290B	𒤋	129E5	𒧥	MEN~a	MEN~a	MEN-A	MEN-A	o0901384
1290C	𒤌	129E7	𒧧	MEN~b	MEN~b	MEN-B	MEN-B	o0901386
1290D	𒤍	129E8	𒧨	MES	MES	MES	MES	o0901387
1290E	𒤎	129EA	𒧪	MIR~a	MIR~a	MIR-A	MIR-A	o0901390
1290F	𒤏	129EB	𒧫	MIR~b	MIR~b	MIR-B	MIR-B	o0901391
12910	𒤐	129EC	𒧬	MU	MU	MU	MU	o0901392
12911	𒤑	129ED	𒧭	MUD	MUD	MUD	MUD	o0901393
12912	𒤒	129EF	𒧯	MUD₃~a	MUD₃~a	MUD3-A	MUD3-A	o0901396
12913	𒤓	129F0	𒧰	MUD₃~a@g	MUD₃~a@g	MUD3-A GUNU	MUD3-A GUNU	o0901401
12914	𒤔	129F1	𒧱	MUD₃~b	MUD₃~b	MUD3-B	MUD3-B	o0901397
12915	𒤕	129F2	𒧲	MUD₃~c	MUD₃~c	MUD3-C	MUD3-C	o0901398
12916	𒤖	129F3	𒧳	MUD₃~d	MUD₃~d	MUD3-D	MUD3-D	o0901399
12917	𒤗	129F4	𒧴	MUL	MUL	MUL	MUL	o0901404
12918	𒤘	129F5	𒧵	MUN~a1	MUN~a1	MUN-A1	MUN-A1	o0901407
12919	𒤙	129F6	𒧶	MUN~a2	MUN~a2	MUN-A2	MUN-A2	o0901408
1291A	𒤚	129F7	𒧷	MUN~a3	MUN~a3	MUN-A3	MUN-A3	o0901409
1291B	𒤛	129F8	𒧸	MUN~a4	MUN~a4	MUN-A4	MUN-A4	o0901410
1291C	𒤜	129F9	𒧹	MUN~b	MUN~b	MUN-B	MUN-B	o0901411
1291D	𒤝	129FA	𒧺	MUNŠUB~a	MUNŠUB~a	MUNSHUB-A	MUNSHUB-A	o0901413
1291E	𒤞	129FB	𒧻	MUNŠUB~b	MUNŠUB~b	MUNSHUB-B	MUNSHUB-B	o0901414
1291F	𒤟	129FC	𒧼	MUNU₃	MUNU₃	MUNU3	MUNU3	o0901415
12920	𒤠	129FE	𒧾	MUŠ	MUŠ	MUSH	MUSH	o0901417
12921	𒤡	129FF	𒧿	MUŠ₃~a	MUŠ₃~a	MUSH3-A	MUSH3-A	o0901419
12922	𒤢	12A00	𒨀	MUŠ₃~a@g	MUŠ₃~a@g	MUSH3-A GUNU	MUSH3-A GUNU	o0901424
12923	𒤣	12A04	𒨄	MUŠ₃~b	MUŠ₃~b	MUSH3-B	MUSH3-B	o0901422
12924	𒤤	12A05	𒨅	MUŠEN	MUŠEN	MUSHEN	MUSHEN	o0901426
12925	𒤥	12A08	𒨈	|MUŠEN×1(N57)|	|MUŠEN×1(N57)|	MUSHEN TIMES ONE-N57	MUSHEN TIMES ONE-N57	o0901430
12926	𒤦	12A09	𒨉	|MUŠEN×2(N57)|	|MUŠEN×2(N57)|	MUSHEN TIMES TWO-N57	MUSHEN TIMES TWO-N57	o0901431
12927	𒤧	12A0A	𒨊	|MUŠEN×3(N57)|	|MUŠEN×3(N57)|	MUSHEN TIMES THREE-N57	MUSHEN TIMES THREE-N57	o0901432
12928	𒤨	12E0D	𒸍	|(1(N58).BAD)~a|	|1(N58).BAD|	ONE-N58 PLUS BAD FORM A	ONE-N58 BESIDE BAD	o0903282
12929	𒤩	12A0B	𒨋	NA~a	NA~a	NA-A	NA-A	o0901437
1292A	𒤪	12A0C	𒨌	NA~b	NA~b	NA-B	NA-B	o0901438
1292B	𒤫	12A0D	𒨍	NA~c	NA~c	NA-C	NA-C	o0901439
1292C	𒤬	12A0F	𒨏	NA₂~a	NA₂~a	NA2-A	NA2-A	o0901442
1292D	𒤭	12A11	𒨑	NA₂~b1	NA₂~b1	NA2-B1	NA2-B1	o0901444
1292E	𒤮	12A12	𒨒	NA₂~b2	NA₂~b2	NA2-B2	NA2-B2	o0901445
1292F	𒤯	F3074	󳁴	NA₂~c		NA2-C		o0901446
12930	𒤰	12A13	𒨓	NAB	NAB	NAB	NAB	o0901448
12931	𒤱	12A16	𒨖	NAGA~a	NAGA~a	NAGA-A	NAGA-A	o0901452
12932	𒤲	12A17	𒨗	|NAGA~a×TAK₄~a|	|NAGA~a×TAK₄~a|	NAGA-A TIMES TAK4-A	NAGA-A TIMES TAK4-A	o0901455
12933	𒤳	12A18	𒨘	NAGA~b	NAGA~b	NAGA-B	NAGA-B	o0901453
12934	𒤴	12A19	𒨙	NAGAR~a	NAGAR~a	NAGAR-A	NAGAR-A	o0901457
12935	𒤵	12A1D	𒨝	NAGAR~b	NAGAR~b	NAGAR-B	NAGAR-B	o0901461
12936	𒤶	12A1F	𒨟	NAM~a	NAM~a	NAM-A	NAM-A	o0901464
12937	𒤷	12A20	𒨠	NAM~b	NAM~b	NAM-B	NAM-B	o0901465
12938	𒤸	12A21	𒨡	NAM~c	NAM~c	NAM-C	NAM-C	o0901466
12939	𒤹	12A22	𒨢	NAM~d	NAM~d	NAM-D	NAM-D	o0901467
1293A	𒤺	12A23	𒨣	NAM₂	NAM₂	NAM2	NAM2	o0901468
